RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,equal,107.043511496,,,,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
,,,,,,,,,,,,,,0,-1,-1,0,,,1470861054.89,,,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,4,2.5,345,6.507,2.5,6.5,9.0,4.007,LXDRFJ,2.5,gynqbh,13.007,7,0,0,0,0,,,1470861064.89,['3'],0,[0.9155785029652179],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,345,3.502,0.0,2.5,2.5,3.502,YXDMLR,2.5, ,6.002,6,0,1,1,1,,,1470861077.91,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,56,3.589,0.0,2.5,2.5,3.589,GKQNHJ,2.5, ,6.089,6,0,2,2,2,,,1470861083.91,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,4,2.5,234,7.467,2.5,6.5,9.0,4.967,JDMHWQ,2.5,xrtdgl,13.967,6,0,3,3,3,,,1470861090.0,['2'],0,[1.3082017054803146],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,345,4.575,0.0,6.5,6.5,4.575,TJFXRG,2.5, ,11.075,6,0,4,4,4,,,1470861103.97,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,2,2.5,123456,6.58,2.5,6.5,9.0,4.08,WKXGRJ,2.5,nrbfth,13.08,6,0,5,5,5,,,1470861115.05,['3'],0,[0.924466359156213],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,5,2.5,23456,6.557,2.5,6.5,9.0,4.057,RYXTHJ,2.5,mwnbyd,13.057,6,0,6,6,6,,,1470861128.12,['2'],0,[1.2463693210083875],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,12345,4.522,0.0,6.5,6.5,4.522,DHTFLB,2.5, ,11.022,7,0,7,7,7,,,1470861141.18,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,2,2.5,23,6.986,2.5,6.5,9.0,4.486,NFJTWY,2.5,xmrbhg,13.486,7,0,8,8,8,,,1470861152.21,['3'],0,[1.0148774091612722],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,4,5.196,0.0,6.5,6.5,5.196,YNXJRW,2.5, ,11.696,7,0,9,9,9,,,1470861165.71,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,234,3.504,0.0,2.5,2.5,3.504,NQYXLJ,2.5, ,6.004,7,0,10,10,10,,,1470861177.41,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,6,2.5,123,5.603,2.5,2.5,5.0,3.103,MHFLXR,2.5,jkdtnf,8.103,6,0,11,11,11,,,1470861183.41,['2'],0,[1.1965591475527617],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,2,2.5,123456,6.15,2.5,2.5,5.0,3.65,HGDJQF,2.5,bqlxwr,8.65,6,0,12,12,12,,,1470861191.51,"['3', '2', '2']",0,"[1.2637767928863468, 1.9044783300523704, 2.4348867034386785]",62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,4,2.5,12,6.999,2.5,6.5,9.0,4.499,BKGRHD,2.5,njqxfy,13.499,7,0,13,13,13,,,1470861200.17,['3'],0,[1.116437484502967],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,5,2.5,2345,6.814,2.5,6.5,9.0,4.314,XKGNRJ,2.5,lytmqh,13.314,7,0,14,14,14,,,1470861213.68,['3'],0,[1.1608730707375798],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,2,2.5,1,5.666,2.5,2.5,5.0,3.166,LNRXJH,2.5,kgdyfm,8.166,7,0,15,15,15,,,1470861226.98,['3'],0,[0.8718986923995544],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,5,2.5,23456,6.618,2.5,2.5,5.0,4.118,MDJHWK,2.5,btfgkr,9.118,6,0,16,16,16,,,1470861235.16,['2'],0,[1.0213875072477094],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,2,2.5,4,6.551,2.5,6.5,9.0,4.051,MWLDYH,2.5,nkjfgr,13.051,7,0,17,17,17,,,1470861244.29,['3'],0,[0.8781842335592955],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,3,2.5,45,5.558,2.5,2.5,5.0,3.058,TXJGDQ,2.5,ryfbmw,8.058,7,0,18,18,18,,,1470861257.33,['3'],0,[1.0751502109269495],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,4,2.5,5,6.662,2.5,6.5,9.0,4.162,FQHLYT,2.5,xrjdkn,13.162,7,0,19,19,19,,,1470861265.39,['2'],0,[1.9961459956612089],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,3,2.5,123456,5.579,2.5,2.5,5.0,3.079,YRBWLK,2.5,mfnhdq,8.079,7,0,20,20,20,,,1470861278.56,['3'],0,[1.2789358218797133],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,2345,4.994,0.0,6.5,6.5,4.994,NWLGFK,2.5, ,11.494,7,0,21,21,21,,,1470861286.64,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,4,2.5,12345,5.564,2.5,2.5,5.0,3.064,GYKWTB,2.5,ldxqnf,8.064,7,0,22,22,22,,,1470861298.14,['3'],0,[1.5896852426267287],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,1,2.5,12345,6.703,2.5,6.5,9.0,4.203,HWRQXK,2.5,fydbng,13.203,7,0,23,23,23,,,1470861306.2,['3'],0,[1.7129148555723077],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,2345,3.779,0.0,2.5,2.5,3.779,RTDFBG,2.5, ,6.279,6,0,24,24,24,,,1470861319.42,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,12345,3.532,0.0,2.5,2.5,3.532,QJXNDK,2.5, ,6.032,6,0,25,25,25,,,1470861325.69,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,4,3.745,0.0,2.5,2.5,3.745,RDXLBF,2.5, ,6.245,6,0,26,26,26,,,1470861331.73,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,6,2.5,123456,6.504,2.5,6.5,9.0,4.004,YDFHTM,2.5,wrqxbg,13.004,7,0,27,27,27,,,1470861337.97,['3'],0,[1.9842214894815697],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,4,2.5,2345,5.59,2.5,2.5,5.0,3.09,DMYNBQ,2.5,jfrhtl,8.09,7,0,28,28,28,,,1470861350.98,['3'],0,[1.429125402108184],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,6,2.5,12,6.517,2.5,6.5,9.0,4.017,FTHKMG,2.5,jqwxrb,13.017,7,0,29,29,29,,,1470861359.07,['3'],0,[0.9239187194289116],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,5,2.5,4,6.853,2.5,6.5,9.0,4.353,NJRKLB,2.5,hdgqkm,13.353,6,0,30,30,30,,,1470861372.09,['2'],0,[0.7302804539431236],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,5,2.5,45,6.504,2.5,6.5,9.0,4.004,FKMLQB,2.5,jdwnqr,13.004,6,0,31,31,31,,,1470861385.45,"['3', '2']",0,"[0.9621131011517718, 2.676122004606441]",62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,3,2.5,123456,6.666,2.5,6.5,9.0,4.166,NTWHYG,2.5,qdrbjk,13.166,7,0,32,32,32,,,1470861398.45,['3'],0,[0.9432856249077304],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,5,2.5,2345,5.794,2.5,2.5,5.0,3.294,BQDTJX,2.5,mrkhdw,8.294,6,0,33,33,33,,,1470861411.62,['2'],0,[1.0774824008112773],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,123,4.861,0.0,6.5,6.5,4.861,HNLYGQ,2.5, ,11.361,7,0,34,34,34,,,1470861419.92,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,34,4.747,0.0,6.5,6.5,4.747,GTQJKD,2.5, ,11.247,6,0,35,35,35,,,1470861431.27,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,123456,4.928,0.0,6.5,6.5,4.928,DHLTQN,2.5, ,11.428,7,0,36,36,36,,,1470861442.54,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,5,2.5,3456,7.248,2.5,6.5,9.0,4.748,MDHTBK,2.5,lnrjbq,13.748,6,0,37,37,37,,,1470861453.96,['2'],0,[1.4589795673746266],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,2345,4.363,0.0,2.5,2.5,4.363,KJQWFN,2.5, ,6.863,7,0,38,38,38,,,1470861467.71,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,3,2.5,345,6.2,2.5,2.5,5.0,3.7,GDHQYL,2.5,xfkbmr,8.7,7,0,39,39,39,,,1470861474.58,['3'],0,[1.5061385733752104],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,23456,4.616,0.0,6.5,6.5,4.616,DKWJGL,2.5, ,11.116,6,0,40,40,40,,,1470861483.27,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,123456,5.243,0.0,6.5,6.5,5.243,RWYKXJ,2.5, ,11.743,6,0,41,41,41,,,1470861494.39,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,2,2.5,4,6.511,2.5,6.5,9.0,4.011,QBXNRY,2.5,lnkmdt,13.011,6,0,42,42,42,,,1470861506.14,['2'],0,[1.1060405401185562],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,4,2.5,56,5.705,2.5,2.5,5.0,3.205,BHNXFR,2.5,qlkrtg,8.205,6,0,43,43,43,,,1470861519.15,['2'],0,[0.9030205574272259],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,12,3.525,0.0,2.5,2.5,3.525,HLRYMN,2.5, ,6.025,7,0,44,44,44,,,1470861527.36,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,6,2.5,1234,6.6,2.5,6.5,9.0,4.1,MKWYLR,2.5,ghnjqx,13.1,7,0,45,45,45,,,1470861533.38,['3'],0,[1.1454742954156245],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,1,5.229,0.0,6.5,6.5,5.229,RBXYTL,2.5, ,11.729,6,0,46,46,46,,,1470861546.48,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,123456,3.577,0.0,2.5,2.5,3.577,QBMKWD,2.5, ,6.077,6,0,47,47,47,,,1470861558.21,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,123456,3.949,0.0,2.5,2.5,3.949,MYQJWH,2.5, ,6.449,7,0,48,48,48,,,1470861564.3,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,4,2.5,3,6.42,2.5,2.5,5.0,3.92,JKDHQN,2.5,gbxdtm,8.92,6,0,49,49,49,,,1470861570.76,['2'],0,[0.7085563165783242],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,3,2.5,2345,6.553,2.5,6.5,9.0,4.053,DTQJWX,2.5,fhqlrm,13.053,6,0,50,50,50,,,1470861579.68,['3'],0,[2.5350760373548837],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,4,2.5,123456,6.865,2.5,6.5,9.0,4.365,NQWRGT,2.5,lmjhky,13.365,7,0,51,51,51,,,1470861592.74,['2'],0,[1.2213749451948388],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,56,4.622,0.0,6.5,6.5,4.622,KLMWHB,2.5, ,11.122,7,0,52,52,52,,,1470861606.11,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,1,2.5,23456,6.549,2.5,6.5,9.0,4.049,RBXYLJ,2.5,bqhgkm,13.049,6,0,53,53,53,,,1470861617.23,['2'],0,[0.6330711176269688],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,1,2.5,12,6.686,2.5,6.5,9.0,4.186,JXBMFD,2.5,jtngqh,13.186,6,0,54,54,54,,,1470861630.27,['2'],0,[0.9356728579259652],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,4,3.794,0.0,2.5,2.5,3.794,WGHTRM,2.5, ,6.294,7,0,55,55,55,,,1470861643.47,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
0,0,2.5,12345,3.521,0.0,2.5,2.5,3.521,FMGYRL,2.5, ,6.021,7,0,56,56,56,,,1470861649.76,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,3,2.5,1234,7.522,2.5,6.5,9.0,5.022,NBRLGF,2.5,yqrtdk,14.022,6,0,57,57,57,,,1470861655.78,['2'],0,[0.9509595600502507],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,1,2.5,456,6.963,2.5,6.5,9.0,4.463,RLDNYJ,2.5,mqfkxh,13.463,7,0,58,58,58,,,1470861669.82,['3'],0,[1.268440762127284],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,3,2.5,345,7.333,2.5,6.5,9.0,4.833,JGTWRX,2.5,kdwbnq,13.833,6,0,59,59,59,,,1470861683.28,['2'],0,[0.661058627832972],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,0,2.5,1234,4.769,0.0,6.5,6.5,4.769,JGQFDT,2.5, ,11.269,6,0,60,60,60,,,1470861697.12,None,0,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,1,2.5,123456,6.597,2.5,6.5,9.0,4.097,RFTXJW,2.5,jbkygd,13.097,6,0,61,61,61,,,1470861708.38,['2'],0,[0.9596795117067813],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,2,2.5,123456,6.921,2.5,6.5,9.0,4.421,MHFQNW,2.5,bhxygr,13.421,6,0,62,62,62,,,1470861721.49,['2'],0,[0.814942107830575],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,1,2.5,234,6.513,2.5,6.5,9.0,4.013,RJQXFY,2.5,qhnmbw,13.013,6,0,63,63,63,,,1470861734.91,['2'],0,[1.0367871036178258],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,5,2.5,234,7.251,2.5,6.5,9.0,4.751,GBTKQH,2.5,dfljwy,13.751,7,0,64,64,64,,,1470861747.93,['3'],0,[1.0190487489671796],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,2,2.5,34,6.684,2.5,6.5,9.0,4.184,BLDJFM,2.5,yjhtwq,13.184,6,0,65,65,65,,,1470861761.68,['2'],0,[0.7511211425044166],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,4,2.5,12345,6.872,2.5,6.5,9.0,4.372,JRGXFB,2.5,htlkqm,13.372,7,0,66,66,66,,,1470861774.88,['3'],0,[1.349400305760355],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,5,2.5,23456,7.913,2.5,6.5,9.0,5.413,XBRTGY,2.5,fkwnjd,14.413,7,0,67,67,67,,,1470861788.24,['2'],0,[1.4663936404831475],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,6,2.5,1234,6.745,2.5,6.5,9.0,4.245,BRFTXJ,2.5,nhgklm,13.245,7,0,68,68,68,,,1470861802.66,['3'],0,[1.1083805299676897],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,1,2.5,23456,6.504,2.5,6.5,9.0,4.004,BLNYMG,2.5,gqdthf,13.004,6,0,69,69,69,,,1470861815.9,['2'],0,[1.4969091607708833],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,6,2.5,2,6.636,2.5,6.5,9.0,4.136,TMLNFQ,2.5,dwrkxm,13.136,6,0,70,70,70,,,1470861828.92,['2'],0,[0.5588293974979024],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
4,3,2.5,5,6.53,2.5,6.5,9.0,4.03,XLMQBK,2.5,fhgynw,13.03,7,0,71,71,71,,,1470861842.05,['3'],0,[0.731085082032223],62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
,,,,,,,,,,,,,,,,,,,,1470861855.09,,,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
,,,,,,,,,,,,,,,,,,,,1470861865.09,,,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
,,,,,,,,,,,,,,,,,,,,1470861865.09,,,,62160810005,2016_Aug_10_1629,PartT,1,175.255266489,
