RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,72.2417361411,,,,,62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
,,,,,,,,,,,,,,0,-1,-1,0,,,1471887348.32,,,,62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
4,4,2.5,345,6.5,2.5,6.5,9.0,4.0,QNLJXB,2.5,dkymwf,13,right,0,0,0,0,,,1471887358.32,"['right', 'right']",0,"[0.8659358235208856, 2.394185248375834]",62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
4,1,2.5,12345,6.5,2.5,6.5,9.0,4.0,KMWQTH,2.5,xljbgr,13,right,0,1,1,1,,,1471887371.33,['right'],0,[0.9114166052249857],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
4,0,2.5,23456,4.5,0.0,6.5,6.5,4.5,QFNXWJ,2.5, ,11,none,0,2,2,2,,,1471887384.32,None,1,,62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
4,5,2.5,3456,6.5,2.5,6.5,9.0,4.0,KDMWTN,2.5,lbygxq,13,right,0,3,3,3,,,1471887395.34,['right'],0,[1.0522757838143662],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
0,2,2.5,45,5.5,2.5,2.5,5.0,3.0,DGYMKL,2.5,wrnfhb,8,right,0,4,4,4,,,1471887408.33,['right'],0,[1.0210303509002188],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
0,6,2.5,4,5.5,2.5,2.5,5.0,3.0,TQNFHX,2.5,glkywj,8,right,0,5,5,5,,,1471887416.33,['right'],0,[1.194056589986758],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
4,5,2.5,123456,6.5,2.5,6.5,9.0,4.0,BYLGJK,2.5,nwtxbq,13,down,0,6,6,6,,,1471887424.34,['down'],0,[0.380829243140397],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
4,0,2.5,123456,4.5,0.0,6.5,6.5,4.5,JYQLXH,2.5, ,11,none,0,7,7,7,,,1471887437.35,None,1,,62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
4,3,2.5,123456,6.5,2.5,6.5,9.0,4.0,LNJFYG,2.5,wmbhkd,13,right,0,8,8,8,,,1471887448.35,['right'],0,[0.7731104787208096],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
0,0,2.5,2345,3.5,0.0,2.5,2.5,3.5,QRLFXY,2.5, ,6,none,0,9,9,9,,,1471887461.34,None,1,,62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
0,4,2.5,1234,5.5,2.5,2.5,5.0,3.0,WTMBDK,2.5,yfntrq,8,down,0,10,10,10,,,1471887467.35,['right'],0,[1.7125930043339395],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
4,4,2.5,456,6.5,2.5,6.5,9.0,4.0,YHGRTB,2.5,fmkblj,13,down,0,11,11,11,,,1471887475.35,['down'],0,[1.0010628480222294],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
0,2,2.5,123456,5.5,2.5,2.5,5.0,3.0,TXMGQW,2.5,lbyrkd,8,right,0,12,12,12,,,1471887488.36,['right'],0,[1.105719920456977],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
0,0,2.5,4,3.5,0.0,2.5,2.5,3.5,WXDKQF,2.5, ,6,none,0,13,13,13,,,1471887496.37,None,1,,62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
0,1,2.5,12345,5.5,2.5,2.5,5.0,3.0,TGYHXQ,2.5,bjrlnf,8,right,0,14,14,14,,,1471887502.36,['right'],0,[0.8470874105260009],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
4,0,2.5,45,4.5,0.0,6.5,6.5,4.5,BLQMYG,2.5, ,11,none,0,15,15,15,,,1471887510.36,None,1,,62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
4,1,2.5,23456,6.5,2.5,6.5,9.0,4.0,LXNHTW,2.5,hbdmjf,13,down,0,16,16,16,,,1471887521.36,['down'],0,[1.0856444496266704],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
4,4,2.5,45,6.5,2.5,6.5,9.0,4.0,DYFRMQ,2.5,twbkjn,13,right,0,17,17,17,,,1471887534.37,['right'],0,[0.5218251264004721],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
0,5,2.5,234,5.5,2.5,2.5,5.0,3.0,JKLXRW,2.5,bnqfkt,8,down,0,18,18,18,,,1471887547.36,['down'],0,[0.9070326137116353],62160822002,2016_Aug_22_1334,PartT,1,167.652568912,
