RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,3.89848138764,,,,,62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
,,,,,,,,,,,,,,0,-1,-1,0,,,1471895273.46,,,,62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
4,4,2.5,345,6.5,2.5,6.5,9.0,4.0,QNLJXB,2.5,dkymwf,13,right,0,0,0,0,,,1471895283.46,['right'],0,[0.783560380768904],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
4,1,2.5,12345,6.5,2.5,6.5,9.0,4.0,KMWQTH,2.5,xljbgr,13,right,0,1,1,1,,,1471895296.47,['right'],0,[1.1393529640681663],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
4,0,2.5,23456,4.5,0.0,6.5,6.5,4.5,QFNXWJ,2.5, ,11,none,0,2,2,2,,,1471895309.47,None,1,,62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
4,5,2.5,3456,6.5,2.5,6.5,9.0,4.0,KDMWTN,2.5,lbygxq,13,right,0,3,3,3,,,1471895320.46,['right'],0,[0.8134761247147253],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
0,2,2.5,45,5.5,2.5,2.5,5.0,3.0,DGYMKL,2.5,wrnfhb,8,right,0,4,4,4,,,1471895333.48,['right'],0,[0.7865773255816748],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
0,6,2.5,4,5.5,2.5,2.5,5.0,3.0,TQNFHX,2.5,glkywj,8,right,0,5,5,5,,,1471895341.48,['right'],0,[0.7722249772978103],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
4,5,2.5,123456,6.5,2.5,6.5,9.0,4.0,BYLGJK,2.5,nwtxbq,13,down,0,6,6,6,,,1471895349.48,['down'],0,[0.7792309890191973],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
4,0,2.5,123456,4.5,0.0,6.5,6.5,4.5,JYQLXH,2.5, ,11,none,0,7,7,7,,,1471895362.48,None,1,,62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
4,3,2.5,123456,6.5,2.5,6.5,9.0,4.0,LNJFYG,2.5,wmbhkd,13,right,0,8,8,8,,,1471895373.49,['right'],0,[0.8787950940677547],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
0,0,2.5,2345,3.5,0.0,2.5,2.5,3.5,QRLFXY,2.5, ,6,none,0,9,9,9,,,1471895386.49,None,1,,62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
0,4,2.5,1234,5.5,2.5,2.5,5.0,3.0,WTMBDK,2.5,yfntrq,8,down,0,10,10,10,,,1471895392.49,['right'],0,[0.8101615496161685],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
4,4,2.5,456,6.5,2.5,6.5,9.0,4.0,YHGRTB,2.5,fmkblj,13,down,0,11,11,11,,,1471895400.5,['down'],0,[0.8924466769676656],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
0,2,2.5,123456,5.5,2.5,2.5,5.0,3.0,TXMGQW,2.5,lbyrkd,8,right,0,12,12,12,,,1471895413.49,['right'],0,[0.9147069593764172],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
0,0,2.5,4,3.5,0.0,2.5,2.5,3.5,WXDKQF,2.5, ,6,none,0,13,13,13,,,1471895421.49,None,1,,62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
0,1,2.5,12345,5.5,2.5,2.5,5.0,3.0,TGYHXQ,2.5,bjrlnf,8,right,0,14,14,14,,,1471895427.5,['right'],0,[0.8542752846151416],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
4,0,2.5,45,4.5,0.0,6.5,6.5,4.5,BLQMYG,2.5, ,11,none,0,15,15,15,,,1471895435.5,None,1,,62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
4,1,2.5,23456,6.5,2.5,6.5,9.0,4.0,LXNHTW,2.5,hbdmjf,13,down,0,16,16,16,,,1471895446.5,['down'],0,[0.8610633078096726],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
4,4,2.5,45,6.5,2.5,6.5,9.0,4.0,DYFRMQ,2.5,twbkjn,13,right,0,17,17,17,,,1471895459.5,['right'],0,[0.7966466713842237],62160822007,2016_Aug_22_1547,PartT,1,169.923754645,
