RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,4.91526699066,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
,,,,,,,,,,,,,,0,-1,-1,0,,,1454510096.69,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,1,2,2,6.92,2,2,4,4.92,KTJDRY,2,tbnmqx,8.92,down,0,0,0,0,,,1454510101.68,down,1,6.88789606094,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,1,2,2,6.92,2,2,4,4.92,KTJDRY,2,tbnmqx,8.92,down,0,0,0,0,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,0,2,2,4.245,0,2,2,4.245,NDGJXB,2, ,6.245,none,0,1,1,1,,,1454510113.1,None,10,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,0,2,2,4.245,0,2,2,4.245,NDGJXB,2, ,6.245,none,0,1,1,1,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,6,2,3,6.051,2,7,9,4.051,NWQMYF,2,jhbrxg,13.051,right,0,2,2,2,,,1454510121.84,right,1,4.51962089539,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,6,2,3,6.051,2,7,9,4.051,NWQMYF,2,jhbrxg,13.051,right,0,2,2,2,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,6,2,3,6.353,2,7,9,4.353,JNDLBY,2,tfmqgd,13.353,down,0,3,3,3,,,1454510137.38,down,1,1.26768112183,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,6,2,3,6.353,2,7,9,4.353,JNDLBY,2,tfmqgd,13.353,down,0,3,3,3,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,0,2,5,4.729,0,7,7,4.729,JXKMYH,2, ,11.729,none,0,4,4,4,,,1454510153.24,None,10,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,0,2,5,4.729,0,7,7,4.729,JXKMYH,2, ,11.729,none,0,4,4,4,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,6,2,12,6.017,2,7,9,4.017,KNTYRB,2,jfgldw,13.017,right,0,5,5,5,,,1454510167.46,right,1,2.10155701637,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,6,2,12,6.017,2,7,9,4.017,KNTYRB,2,jfgldw,13.017,right,0,5,5,5,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,4,2,34,6.486,2,7,9,4.486,HQDTGF,2,lbwnrx,13.486,right,0,6,6,6,,,1454510182.97,right,1,1.60143113136,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,4,2,34,6.486,2,7,9,4.486,HQDTGF,2,lbwnrx,13.486,right,0,6,6,6,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,0,2,34,4.247,0,7,7,4.247,KBTDYW,2, ,11.247,none,0,7,7,7,,,1454510198.96,None,10,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,0,2,34,4.247,0,7,7,4.247,KBTDYW,2, ,11.247,none,0,7,7,7,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,1,2,45,6.058,2,2,4,4.058,FMKRHT,2,ldynqj,8.058,right,0,8,8,8,,,1454510212.7,right,1,1.36770796776,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,1,2,45,6.058,2,2,4,4.058,FMKRHT,2,ldynqj,8.058,right,0,8,8,8,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,0,2,56,4.025,0,2,2,4.025,HTXMJR,2, ,6.025,none,0,9,9,9,,,1454510223.25,None,10,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,0,2,56,4.025,0,2,2,4.025,HTXMJR,2, ,6.025,none,0,9,9,9,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,0,2,123,4.002,0,2,2,4.002,YBDHMX,2, ,6.002,none,0,10,10,10,,,1454510231.77,None,10,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,0,2,123,4.002,0,2,2,4.002,YBDHMX,2, ,6.002,none,0,10,10,10,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,2,2,234,6.007,2,7,9,4.007,QXTJMN,2,bfylkh,13.007,right,0,11,11,11,,,1454510240.27,right,1,1.38447594643,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,2,2,234,6.007,2,7,9,4.007,QXTJMN,2,bfylkh,13.007,right,0,11,11,11,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,2,2,234,6.967,2,7,9,4.967,FBMDTY,2,jblrgh,13.967,down,0,12,12,12,,,1454510255.78,down,1,0.851083040237,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,2,2,234,6.967,2,7,9,4.967,FBMDTY,2,jblrgh,13.967,down,0,12,12,12,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,0,2,345,4.075,0,7,7,4.075,TDMLKB,2, ,11.075,none,0,13,13,13,,,1454510272.24,None,10,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,0,2,345,4.075,0,7,7,4.075,TDMLKB,2, ,11.075,none,0,13,13,13,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,2,2,345,6.7,2,2,4,4.7,JMKRNX,2,fbdgly,8.7,right,0,14,14,14,,,1454510285.81,right,1,1.08434796333,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,2,2,345,6.7,2,2,4,4.7,JMKRNX,2,fbdgly,8.7,right,0,14,14,14,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,0,2,2345,4.494,0,7,7,4.494,MDTQWF,2, ,11.494,none,0,15,15,15,,,1454510297.01,None,10,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,0,2,2345,4.494,0,7,7,4.494,MDTQWF,2, ,11.494,none,0,15,15,15,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,0,2,2345,4.279,0,2,2,4.279,KLFWTJ,2, ,6.279,none,0,16,16,16,,,1454510311.0,None,10,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,0,2,2345,4.279,0,2,2,4.279,KLFWTJ,2, ,6.279,none,0,16,16,16,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,4,2,2345,6.748,2,7,9,4.748,WNLMBQ,2,htfnxj,13.748,down,0,17,17,17,,,1454510319.76,down,1,0.92670917511,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,4,2,2345,6.748,2,7,9,4.748,WNLMBQ,2,htfnxj,13.748,down,0,17,17,17,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,4,2,2345,6.053,2,7,9,4.053,RXHGFK,2,jwtgnm,13.053,down,0,18,18,18,,,1454510336.01,down,1,1.43453907967,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
5,4,2,2345,6.053,2,7,9,4.053,RXHGFK,2,jwtgnm,13.053,down,0,18,18,18,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,1,2,3456,6.294,2,2,4,4.294,GJLMXF,2,xbykdn,8.294,down,0,19,19,19,,,1454510351.56,down,1,1.08461022377,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,1,2,3456,6.294,2,2,4,4.294,GJLMXF,2,xbykdn,8.294,down,0,19,19,19,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,3,2,12345,6.064,2,2,4,4.064,NHXYGK,2,rldbwm,8.064,right,0,20,20,20,,,1454510362.35,right,1,1.23415589333,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
0,3,2,12345,6.064,2,2,4,4.064,NHXYGK,2,rldbwm,8.064,right,0,20,20,20,,,,,,,2003,2016_Feb_03_0934,PartialTrial,1,60.0222097563,
