RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,equal,50.4576533993,,,,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
,,,,,,,,,,,,,,0,-1,-1,0,,,1470682308.75,,,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,0,2.5,23,4.524,0.0,6.5,6.5,4.524,QGHFKR,2.5, ,11.024,7,0,0,0,0,,,1470682318.76,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,0,2.5,23456,4.63,0.0,6.5,6.5,4.63,XDJLTM,2.5, ,11.13,7,0,1,1,1,,,1470682329.79,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,4,2.5,2345,6.787,2.5,6.5,9.0,4.287,XYNBRF,2.5,gkqdtj,13.287,7,0,2,2,2,,,1470682340.92,['3'],0,[1.6082812170297984],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,1,2.5,123456,6.709,2.5,6.5,9.0,4.209,FKMTQG,2.5,yhdlwb,13.209,7,0,3,3,3,,,1470682354.21,['3'],0,[1.4066812321379984],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,5,2.5,2,7.069,2.5,6.5,9.0,4.569,TNJDWB,2.5,qxhyfl,13.569,7,0,4,4,4,,,1470682367.43,['3'],0,[1.8252537667831348],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,3,2.5,2345,6.17,2.5,2.5,5.0,3.67,LRHKMY,2.5,qgrnfw,8.67,6,0,5,5,5,,,1470682381.01,['2'],0,[1.526006425556261],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,1,2.5,6,7.065,2.5,6.5,9.0,4.565,WRBDHN,2.5,myqxgl,13.565,7,0,6,6,6,,,1470682389.68,['3'],0,[1.5361993810911372],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,6,2.5,345,6.612,2.5,6.5,9.0,4.112,XLTFHQ,2.5,rgjdbh,13.112,6,0,7,7,7,,,1470682403.25,['2'],0,[1.4463803492581064],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,5,2.5,6,6.55,2.5,6.5,9.0,4.05,WBFJTY,2.5,rmhqyd,13.05,6,0,8,8,8,,,1470682416.37,['2'],0,[1.748906152884956],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,0,2.5,123456,3.604,0.0,2.5,2.5,3.604,JGMQFB,2.5, ,6.104,6,0,9,9,9,,,1470682429.43,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,3,2.5,1234,5.625,2.5,2.5,5.0,3.125,KTMWNL,2.5,drbgfq,8.125,7,0,10,10,10,,,1470682435.55,['3'],0,[1.6145544682076434],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,6,2.5,23456,6.525,2.5,6.5,9.0,4.025,KLQMGW,2.5,ydjrtb,13.025,7,0,11,11,11,,,1470682443.68,['3'],0,[1.4770409105803992],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,0,2.5,34,3.9,0.0,2.5,2.5,3.9,KMNFBQ,2.5, ,6.4,6,0,12,12,12,,,1470682456.71,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,2,2.5,2345,6.538,2.5,6.5,9.0,4.038,GJBMRN,2.5,hjxlqk,13.038,6,0,13,13,13,,,1470682463.11,['2'],0,[1.655872290219122],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,0,2.5,12345,4.52,0.0,6.5,6.5,4.52,YRMBKD,2.5, ,11.02,6,0,14,14,14,,,1470682476.15,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,1,2.5,12345,6.637,2.5,2.5,5.0,4.137,WHQBYD,2.5,gntfrx,9.137,7,0,15,15,15,,,1470682487.18,['3'],0,[2.4996141053525207],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,6,2.5,45,6.616,2.5,6.5,9.0,4.116,XYDNTF,2.5,kgmjwn,13.116,6,0,16,16,16,,,1470682496.31,['2'],0,[1.3959981082953163],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,4,2.5,345,7.639,2.5,6.5,9.0,5.139,LMBRKW,2.5,fnxgtj,14.139,7,0,17,17,17,,,1470682509.43,['3'],0,[1.5415731693210546],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,6,2.5,12345,7.118,2.5,6.5,9.0,4.618,MFXWDL,2.5,jhrbkd,13.618,6,0,18,18,18,,,1470682523.58,['2'],0,[1.5643930903515866],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,6,2.5,123456,6.501,2.5,6.5,9.0,4.001,JRHKTN,2.5,mlyxbd,13.001,7,0,19,19,19,,,1470682537.2,['3'],0,[1.6877783880918287],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,1,2.5,123,5.5,2.5,2.5,5.0,3.0,GJDXLW,2.5,jqmrhf,8.0,6,0,20,20,20,,,1470682550.21,['2'],0,[1.468823407220043],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,4,2.5,234,6.62,2.5,6.5,9.0,4.12,XWMYTB,2.5,hdnmfk,13.12,6,0,21,21,21,,,1470682558.22,['2'],0,[1.0832538965096319],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,3,2.5,2345,6.917,2.5,6.5,9.0,4.417,JKFLDH,2.5,ynqxrg,13.417,7,0,22,22,22,,,1470682571.34,['3'],0,[1.4309589317781501],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,5,2.5,123456,7.472,2.5,2.5,5.0,4.972,NHWFQR,2.5,xbktqj,9.972,6,0,23,23,23,,,1470682584.76,['2'],0,[1.7352877665653068],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,0,2.5,123,4.524,0.0,6.5,6.5,4.524,QWYKRB,2.5, ,11.024,7,0,24,24,24,,,1470682594.73,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,0,2.5,2345,3.502,0.0,2.5,2.5,3.502,HXTQMD,2.5, ,6.002,7,0,25,25,25,,,1470682605.76,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,5,2.5,123,6.521,2.5,6.5,9.0,4.021,GRKBTJ,2.5,nymxql,13.021,7,0,26,26,26,,,1470682611.77,['3'],0,[1.7012280481358175],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,0,2.5,3456,4.886,0.0,6.5,6.5,4.886,XTRNKH,2.5, ,11.386,7,0,27,27,27,,,1470682624.79,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,0,2.5,6,3.538,0.0,2.5,2.5,3.538,WLRJNG,2.5, ,6.038,6,0,28,28,28,,,1470682636.18,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,4,2.5,3456,6.915,2.5,6.5,9.0,4.415,XTNJWF,2.5,ygbqdh,13.415,7,0,29,29,29,,,1470682642.22,['3'],0,[1.4810632464905211],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,3,2.5,12,6.628,2.5,6.5,9.0,4.128,KXBLTD,2.5,mnygrf,13.128,7,0,30,30,30,,,1470682655.64,['3'],0,[1.3354467223161919],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,0,2.5,345,4.515,0.0,6.5,6.5,4.515,QRFJDH,2.5, ,11.015,6,0,31,31,31,,,1470682668.78,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,3,2.5,123456,6.664,2.5,6.5,9.0,4.164,MXRTLF,2.5,bylqkd,13.164,6,0,32,32,32,,,1470682679.79,['2'],0,[2.1670829402537493],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,0,2.5,123456,4.017,0.0,2.5,2.5,4.017,FJKMBQ,2.5, ,6.517,7,0,33,33,33,,,1470682692.96,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,6,2.5,123456,6.574,2.5,6.5,9.0,4.074,YMQHXG,2.5,twrkjy,13.074,6,0,34,34,34,,,1470682699.48,"['3', '2']",0,"[1.9326757524322602, 2.320139431125426]",62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,1,2.5,3456,7.755,2.5,6.5,9.0,5.255,JFRBMN,2.5,nhgxqt,14.255,6,0,35,35,35,,,1470682712.56,['2'],0,[1.6098362903539964],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,2,2.5,12345,7.016,2.5,6.5,9.0,4.516,GMBFLX,2.5,hqydrt,13.516,7,0,36,36,36,,,1470682726.82,['3'],0,[1.4596169461947284],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,0,2.5,12345,3.801,0.0,2.5,2.5,3.801,MGJHDF,2.5, ,6.301,6,0,37,37,37,,,1470682740.35,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,6,2.5,456,5.525,2.5,2.5,5.0,3.025,WMJNLK,2.5,tdyxhb,8.025,7,0,38,38,38,,,1470682746.65,['3'],0,[1.8345123646395223],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,1,2.5,1234,6.812,2.5,6.5,9.0,4.312,QGMLKT,2.5,qhyndw,13.312,6,0,39,39,39,,,1470682754.67,['2'],0,[1.7106943722592405],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,3,2.5,23,6.503,2.5,6.5,9.0,4.003,NHQMRX,2.5,ljhtbw,13.003,6,0,40,40,40,,,1470682767.97,['2'],0,[1.972105153829034],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,6,2.5,4,6.1,2.5,2.5,5.0,3.6,NTKWBY,2.5,dxmrgw,8.6,6,0,41,41,41,,,1470682780.99,['2'],0,[1.4157070616256533],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
0,0,2.5,45,3.539,0.0,2.5,2.5,3.539,YLTXNK,2.5, ,6.039,7,0,42,42,42,,,1470682789.6,None,0,,62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
4,2,2.5,456,6.647,2.5,6.5,9.0,4.147,XYDNTF,2.5,btmrgk,13.147,6,0,43,43,43,,,1470682795.64,['2'],0,[1.6113355321122071],62160808003,2016_Aug_08_1450,PartT,1,176.717957647,
