RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,2.95444121864,,,,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
,,,,,,,,,,,,,,0,-1,-1,0,,,1465841470.13,,,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,4,2,345,6,2,7,9,4,QNLJXB,2,dkymwf,13,right,0,0,0,0,,,1465841480.13,['right'],0,[1.07246373873204],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,1,2,12345,6,2,7,9,4,KMWQTH,2,xljbgr,13,right,0,1,1,1,,,1465841493.14,['right'],0,[1.042963445186615],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,0,2,23456,4,0,7,7,4,QFNXWJ,2, ,11,none,0,2,2,2,,,1465841506.14,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,5,2,3456,6,2,7,9,4,KDMWTN,2,lbygxq,13,right,0,3,3,3,,,1465841517.15,['right'],0,[1.283692980185151],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,2,2,45,6,2,2,4,4,DGYMKL,2,wrnfhb,8,right,0,4,4,4,,,1465841530.14,['right'],0,[1.0648333188146353],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,6,2,4,6,2,2,4,4,TQNFHX,2,glkywj,8,right,0,5,5,5,,,1465841538.15,['right'],0,[1.1528276107273996],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,5,2,123456,6,2,7,9,4,BYLGJK,2,nwtxbq,13,down,0,6,6,6,,,1465841546.15,['right'],0,[2.058289967942983],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,0,2,123456,4,0,7,7,4,JYQLXH,2, ,11,none,0,7,7,7,,,1465841559.14,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,3,2,123456,6,2,7,9,4,LNJFYG,2,wmbhkd,13,right,0,8,8,8,,,1465841570.14,['right'],0,[1.3241390893235803],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,0,2,2345,4,0,2,2,4,QRLFXY,2, ,6,none,0,9,9,9,,,1465841583.15,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,4,2,1234,6,2,2,4,4,WTMBDK,2,yfntrq,8,down,0,10,10,10,,,1465841589.16,['down'],0,[1.6499013919383287],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,4,2,456,6,2,7,9,4,YHGRTB,2,fmkblj,13,down,0,11,11,11,,,1465841597.16,['down'],0,[1.5032809120602906],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,2,2,123456,6,2,2,4,4,TXMGQW,2,lbyrkd,8,right,0,12,12,12,,,1465841610.16,['down'],0,[1.2685548882000148],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,0,2,4,4,0,2,2,4,WXDKQF,2, ,6,none,0,13,13,13,,,1465841618.16,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,1,2,12345,6,2,2,4,4,TGYHXQ,2,bjrlnf,8,right,0,14,14,14,,,1465841624.17,['down'],0,[1.4794791103340685],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,0,2,45,4,0,7,7,4,BLQMYG,2, ,11,none,0,15,15,15,,,1465841632.17,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,1,2,23456,6,2,7,9,4,LXNHTW,2,hbdmjf,13,down,0,16,16,16,,,1465841643.18,['down'],0,[1.5297757550142705],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,4,2,45,6,2,7,9,4,DYFRMQ,2,twbkjn,13,right,0,17,17,17,,,1465841656.18,['right'],0,[1.0873477160930634],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,5,2,234,6,2,2,4,4,JKLXRW,2,bnqfkt,8,down,0,18,18,18,,,1465841669.19,['down'],0,[1.3662264747545123],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,1,2,1234,6,2,7,9,4,YBMJQW,2,jrnfdg,13,down,0,19,19,19,,,1465841677.19,['down'],0,[1.7174425306729972],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,0,2,456,4,0,2,2,4,MDYFGQ,2, ,6,none,0,20,20,20,,,1465841690.18,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,2,2,3,6,2,7,9,4,QRDTMH,2,jdkfnb,13,down,0,21,21,21,,,1465841696.19,['down'],0,[0.8471847046166658],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,0,2,12,4,0,2,2,4,BYFJDK,2, ,6,none,0,22,22,22,,,1465841709.2,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,0,2,2,4,0,7,7,4,FTDKHM,2, ,11,none,0,23,23,23,,,1465841715.19,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,2,2,56,6,2,7,9,4,WQTNRM,2,fmkldh,13,down,0,24,24,24,,,1465841726.21,['down'],0,[1.0963049503043294],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,0,2,123456,4,0,2,2,4,NXRLJT,2, ,6,none,0,25,25,25,,,1465841739.2,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
0,0,2,12345,4,0,2,2,4,KJYLHF,2, ,6,none,0,26,26,26,,,1465841745.21,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,0,2,234,4,0,7,7,4,RWMGDH,2, ,11,none,0,27,27,27,,,1465841751.21,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,5,2,5,6,2,7,9,4,GNJKWL,2,fhrmdq,13,right,0,28,28,28,,,1465841762.21,['right'],0,[0.9481601933948696],62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
5,0,2,3456,4,0,7,7,4,WXQGNR,2, ,11,none,0,29,29,29,,,1465841775.22,None,1,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
,,,,,,,,,,,,,,,,,,,,1465841786.23,,,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
,,,,,,,,,,,,,,,,,,,,1465841796.22,,,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
,,,,,,,,,,,,,,,,,,,,1465841796.22,,,,62160613001,2016_Jun_13_1411,PartT,1,175.548283809,
