RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,149.43770167,,,,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
,,,,,,,,,,,,,,0,-1,-1,0,,,1470858024.92,,,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,4,2.5,345,6.5,2.5,6.5,9.0,4.0,QNLJXB,2.5,dkymwf,13,right,0,0,0,0,,,1470858034.92,['down'],0,[0.9486852541231201],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,1,2.5,12345,6.5,2.5,6.5,9.0,4.0,KMWQTH,2.5,xljbgr,13,right,0,1,1,1,,,1470858047.93,['right'],0,[1.1505360629380448],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,0,2.5,23456,4.5,0.0,6.5,6.5,4.5,QFNXWJ,2.5, ,11,none,0,2,2,2,,,1470858060.94,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,5,2.5,3456,6.5,2.5,6.5,9.0,4.0,KDMWTN,2.5,lbygxq,13,right,0,3,3,3,,,1470858071.94,['right'],0,[0.6882784571498632],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,2,2.5,45,5.5,2.5,2.5,5.0,3.0,DGYMKL,2.5,wrnfhb,8,right,0,4,4,4,,,1470858084.95,['right'],0,[1.4377345121429244],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,6,2.5,4,5.5,2.5,2.5,5.0,3.0,TQNFHX,2.5,glkywj,8,right,0,5,5,5,,,1470858092.93,['right'],0,[0.6388192821723351],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,5,2.5,123456,6.5,2.5,6.5,9.0,4.0,BYLGJK,2.5,nwtxbq,13,down,0,6,6,6,,,1470858100.94,['down'],0,[0.8497956408864411],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,0,2.5,123456,4.5,0.0,6.5,6.5,4.5,JYQLXH,2.5, ,11,none,0,7,7,7,,,1470858113.95,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,3,2.5,123456,6.5,2.5,6.5,9.0,4.0,LNJFYG,2.5,wmbhkd,13,right,0,8,8,8,,,1470858124.95,['right'],0,[0.8792557025990391],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,0,2.5,2345,3.5,0.0,2.5,2.5,3.5,QRLFXY,2.5, ,6,none,0,9,9,9,,,1470858137.96,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,4,2.5,1234,5.5,2.5,2.5,5.0,3.0,WTMBDK,2.5,yfntrq,8,down,0,10,10,10,,,1470858143.96,['down'],0,[1.2658770364105294],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,4,2.5,456,6.5,2.5,6.5,9.0,4.0,YHGRTB,2.5,fmkblj,13,down,0,11,11,11,,,1470858151.97,['down'],0,[1.1296436482807621],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,2,2.5,123456,5.5,2.5,2.5,5.0,3.0,TXMGQW,2.5,lbyrkd,8,right,0,12,12,12,,,1470858164.98,['right'],0,[1.2411729014384036],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,0,2.5,4,3.5,0.0,2.5,2.5,3.5,WXDKQF,2.5, ,6,none,0,13,13,13,,,1470858172.98,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,1,2.5,12345,5.5,2.5,2.5,5.0,3.0,TGYHXQ,2.5,bjrlnf,8,right,0,14,14,14,,,1470858178.99,['right'],0,[1.011821875046735],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,0,2.5,45,4.5,0.0,6.5,6.5,4.5,BLQMYG,2.5, ,11,none,0,15,15,15,,,1470858187.0,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,1,2.5,23456,6.5,2.5,6.5,9.0,4.0,LXNHTW,2.5,hbdmjf,13,down,0,16,16,16,,,1470858198.0,['down'],0,[0.9901149797115067],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,4,2.5,45,6.5,2.5,6.5,9.0,4.0,DYFRMQ,2.5,twbkjn,13,right,0,17,17,17,,,1470858210.99,['right'],0,[1.138511799294065],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,5,2.5,234,5.5,2.5,2.5,5.0,3.0,JKLXRW,2.5,bnqfkt,8,down,0,18,18,18,,,1470858224.01,['down'],0,[1.692352502639551],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,1,2.5,1234,6.5,2.5,6.5,9.0,4.0,YBMJQW,2.5,jrnfdg,13,down,0,19,19,19,,,1470858232.01,['down'],0,[1.829163909307681],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,0,2.5,456,3.5,0.0,2.5,2.5,3.5,MDYFGQ,2.5, ,6,none,0,20,20,20,,,1470858245.02,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,2,2.5,3,6.5,2.5,6.5,9.0,4.0,QRDTMH,2.5,jdkfnb,13,down,0,21,21,21,,,1470858251.01,['down'],0,[0.9805370317772031],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,0,2.5,12,3.5,0.0,2.5,2.5,3.5,BYFJDK,2.5, ,6,none,0,22,22,22,,,1470858264.03,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,0,2.5,2,4.5,0.0,6.5,6.5,4.5,FTDKHM,2.5, ,11,none,0,23,23,23,,,1470858270.03,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,2,2.5,56,6.5,2.5,6.5,9.0,4.0,WQTNRM,2.5,fmkldh,13,down,0,24,24,24,,,1470858281.03,['down'],0,[1.7288407443957112],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,0,2.5,123456,3.5,0.0,2.5,2.5,3.5,NXRLJT,2.5, ,6,none,0,25,25,25,,,1470858294.04,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
0,0,2.5,12345,3.5,0.0,2.5,2.5,3.5,KJYLHF,2.5, ,6,none,0,26,26,26,,,1470858300.04,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,0,2.5,234,4.5,0.0,6.5,6.5,4.5,RWMGDH,2.5, ,11,none,0,27,27,27,,,1470858306.04,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,5,2.5,5,6.5,2.5,6.5,9.0,4.0,GNJKWL,2.5,fhrmdq,13,right,0,28,28,28,,,1470858317.06,['right'],0,[0.9284041104983771],62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
4,0,2.5,3456,4.5,0.0,6.5,6.5,4.5,WXQGNR,2.5, ,11,none,0,29,29,29,,,1470858330.06,None,1,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
,,,,,,,,,,,,,,,,,,,,1470858341.05,,,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
,,,,,,,,,,,,,,,,,,,,1470858351.06,,,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
,,,,,,,,,,,,,,,,,,,,1470858351.06,,,,62160810005,2016_Aug_10_1537,PartT,1,178.248474294,
