RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,2.2610648678,,,,,62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
,,,,,,,,,,,,,,0,-1,-1,0,,,1471884512.74,,,,62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,4,2.5,345,6.5,2.5,6.5,9.0,4.0,QNLJXB,2.5,dkymwf,13,right,0,0,0,0,,,1471884522.74,['right'],0,[0.8398880417489636],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,1,2.5,12345,6.5,2.5,6.5,9.0,4.0,KMWQTH,2.5,xljbgr,13,right,0,1,1,1,,,1471884535.76,['right'],0,[0.8505050272833614],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,0,2.5,23456,4.5,0.0,6.5,6.5,4.5,QFNXWJ,2.5, ,11,none,0,2,2,2,,,1471884548.75,None,1,,62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,5,2.5,3456,6.5,2.5,6.5,9.0,4.0,KDMWTN,2.5,lbygxq,13,right,0,3,3,3,,,1471884559.76,['right'],0,[1.285563740501857],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
0,2,2.5,45,5.5,2.5,2.5,5.0,3.0,DGYMKL,2.5,wrnfhb,8,right,0,4,4,4,,,1471884572.76,['right'],0,[1.5080852807250267],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
0,6,2.5,4,5.5,2.5,2.5,5.0,3.0,TQNFHX,2.5,glkywj,8,right,0,5,5,5,,,1471884580.76,['right'],0,[0.9896157818766369],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,5,2.5,123456,6.5,2.5,6.5,9.0,4.0,BYLGJK,2.5,nwtxbq,13,down,0,6,6,6,,,1471884588.77,['down'],0,[1.0712149227310874],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,0,2.5,123456,4.5,0.0,6.5,6.5,4.5,JYQLXH,2.5, ,11,none,0,7,7,7,,,1471884601.78,None,1,,62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,3,2.5,123456,6.5,2.5,6.5,9.0,4.0,LNJFYG,2.5,wmbhkd,13,right,0,8,8,8,,,1471884612.77,['right'],0,[0.9618557022677123],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
0,0,2.5,2345,3.5,0.0,2.5,2.5,3.5,QRLFXY,2.5, ,6,none,0,9,9,9,,,1471884625.77,None,1,,62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
0,4,2.5,1234,5.5,2.5,2.5,5.0,3.0,WTMBDK,2.5,yfntrq,8,down,0,10,10,10,,,1471884631.78,['down'],0,[1.042190017028588],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,4,2.5,456,6.5,2.5,6.5,9.0,4.0,YHGRTB,2.5,fmkblj,13,down,0,11,11,11,,,1471884639.78,['down'],0,[1.1144345352940945],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
0,2,2.5,123456,5.5,2.5,2.5,5.0,3.0,TXMGQW,2.5,lbyrkd,8,right,0,12,12,12,,,1471884652.77,['right'],0,[0.9338722973116091],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
0,0,2.5,4,3.5,0.0,2.5,2.5,3.5,WXDKQF,2.5, ,6,none,0,13,13,13,,,1471884660.79,None,1,,62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
0,1,2.5,12345,5.5,2.5,2.5,5.0,3.0,TGYHXQ,2.5,bjrlnf,8,right,0,14,14,14,,,1471884666.78,['right'],0,[1.0484304004912701],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,0,2.5,45,4.5,0.0,6.5,6.5,4.5,BLQMYG,2.5, ,11,none,0,15,15,15,,,1471884674.79,None,1,,62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,1,2.5,23456,6.5,2.5,6.5,9.0,4.0,LXNHTW,2.5,hbdmjf,13,down,0,16,16,16,,,1471884685.8,['down'],0,[1.1526067486947795],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,4,2.5,45,6.5,2.5,6.5,9.0,4.0,DYFRMQ,2.5,twbkjn,13,right,0,17,17,17,,,1471884698.8,['right'],0,[0.764775188553358],62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
0,5,2.5,234,5.5,2.5,2.5,5.0,3.0,JKLXRW,2.5,bnqfkt,8,down,0,18,18,18,,,1471884711.81,"['down', 'down']",0,"[1.0227475750316444, 1.3009107897341892]",62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
4,1,2.5,1234,6.5,2.5,6.5,9.0,4.0,YBMJQW,2.5,jrnfdg,13,down,0,19,19,19,,,1471884719.81,"['down', 'down']",0,"[1.3952025281741953, 1.6552800844701778]",62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
0,0,2.5,456,3.5,0.0,2.5,2.5,3.5,MDYFGQ,2.5, ,6,none,0,20,20,20,,,1471884732.8,None,1,,62160822002,2016_Aug_22_1248,PartT,1,183.123440083,
