RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,equal,80.6122694289,,,,,62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
,,,,,,,,,,,,,,0,-1,-1,0,,,1471890995.78,,,,62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
4,0,2.5,23,4.524,0.0,6.5,6.5,4.524,QGHFKR,2.5, ,11.024,7,0,0,0,0,,,1471891005.78,None,0,,62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
4,0,2.5,23456,4.63,0.0,6.5,6.5,4.63,XDJLTM,2.5, ,11.13,7,0,1,1,1,,,1471891016.81,None,0,,62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
4,4,2.5,2345,6.787,2.5,6.5,9.0,4.287,XYNBRF,2.5,gkqdtj,13.287,7,0,2,2,2,,,1471891027.95,['3'],0,[1.6339898715377785],62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
4,1,2.5,123456,6.709,2.5,6.5,9.0,4.209,FKMTQG,2.5,yhdlwb,13.209,7,0,3,3,3,,,1471891041.24,['3'],0,[1.2832249822240556],62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
4,5,2.5,2,7.069,2.5,6.5,9.0,4.569,TNJDWB,2.5,qxhyfl,13.569,7,0,4,4,4,,,1471891054.44,['3'],0,[1.1015514543232712],62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
0,3,2.5,2345,6.17,2.5,2.5,5.0,3.67,LRHKMY,2.5,qgrnfw,8.67,6,0,5,5,5,,,1471891068.03,['2'],0,[1.2892609244681807],62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
4,1,2.5,6,7.065,2.5,6.5,9.0,4.565,WRBDHN,2.5,myqxgl,13.565,7,0,6,6,6,,,1471891076.68,['3'],0,[0.9137730160582578],62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
4,6,2.5,345,6.612,2.5,6.5,9.0,4.112,XLTFHQ,2.5,rgjdbh,13.112,6,0,7,7,7,,,1471891090.26,"['2', '2']",0,"[0.9536062117276742, 2.7109525482883328]",62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
4,5,2.5,6,6.55,2.5,6.5,9.0,4.05,WBFJTY,2.5,rmhqyd,13.05,6,0,8,8,8,,,1471891103.38,['2'],0,[1.0194054947896802],62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
0,0,2.5,123456,3.604,0.0,2.5,2.5,3.604,JGMQFB,2.5, ,6.104,6,0,9,9,9,,,1471891116.42,None,0,,62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
0,3,2.5,1234,5.625,2.5,2.5,5.0,3.125,KTMWNL,2.5,drbgfq,8.125,7,0,10,10,10,,,1471891122.52,['3'],0,[1.607779932575795],62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
4,6,2.5,23456,6.525,2.5,6.5,9.0,4.025,KLQMGW,2.5,ydjrtb,13.025,7,0,11,11,11,,,1471891130.66,['3'],0,[1.0668071207946923],62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
0,0,2.5,34,3.9,0.0,2.5,2.5,3.9,KMNFBQ,2.5, ,6.4,6,0,12,12,12,,,1471891143.69,None,0,,62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
4,2,2.5,2345,6.538,2.5,6.5,9.0,4.038,GJBMRN,2.5,hjxlqk,13.038,6,0,13,13,13,,,1471891150.08,['3'],0,[1.1741929498166428],62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
4,0,2.5,12345,4.52,0.0,6.5,6.5,4.52,YRMBKD,2.5, ,11.02,6,0,14,14,14,,,1471891163.13,None,0,,62160822002,2016_Aug_22_1435,PartT,1,163.85104866,
