RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,2.29491302627,,,,,62160822007,2016_Aug_22_1542,PartT,1,193.599529489,
,,,,,,,,,,,,,,0,-1,-1,0,,,1471894926.5,,,,62160822007,2016_Aug_22_1542,PartT,1,193.599529489,
4,4,2.5,345,6.5,2.5,6.5,9.0,4.0,QNLJXB,2.5,dkymwf,13,right,0,0,0,0,,,1471894936.5,['right'],0,[0.9611643789503432],62160822007,2016_Aug_22_1542,PartT,1,193.599529489,
4,1,2.5,12345,6.5,2.5,6.5,9.0,4.0,KMWQTH,2.5,xljbgr,13,right,0,1,1,1,,,1471894949.51,['right'],0,[1.1462181658735062],62160822007,2016_Aug_22_1542,PartT,1,193.599529489,
4,0,2.5,23456,4.5,0.0,6.5,6.5,4.5,QFNXWJ,2.5, ,11,none,0,2,2,2,,,1471894962.51,None,1,,62160822007,2016_Aug_22_1542,PartT,1,193.599529489,
4,5,2.5,3456,6.5,2.5,6.5,9.0,4.0,KDMWTN,2.5,lbygxq,13,right,0,3,3,3,,,1471894973.52,['right'],0,[1.0000402314035455],62160822007,2016_Aug_22_1542,PartT,1,193.599529489,
0,2,2.5,45,5.5,2.5,2.5,5.0,3.0,DGYMKL,2.5,wrnfhb,8,right,0,4,4,4,,,1471894986.52,['right'],0,[0.77826789845858],62160822007,2016_Aug_22_1542,PartT,1,193.599529489,
0,6,2.5,4,5.5,2.5,2.5,5.0,3.0,TQNFHX,2.5,glkywj,8,right,0,5,5,5,,,1471894994.52,['right'],0,[0.8764017360263097],62160822007,2016_Aug_22_1542,PartT,1,193.599529489,
4,5,2.5,123456,6.5,2.5,6.5,9.0,4.0,BYLGJK,2.5,nwtxbq,13,down,0,6,6,6,,,1471895002.52,['down'],0,[0.8741073143974063],62160822007,2016_Aug_22_1542,PartT,1,193.599529489,
4,0,2.5,123456,4.5,0.0,6.5,6.5,4.5,JYQLXH,2.5, ,11,none,0,7,7,7,,,1471895015.53,None,1,,62160822007,2016_Aug_22_1542,PartT,1,193.599529489,
