RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,2.76484251458,,,,,62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
,,,,,,,,,,,,,,0,-1,-1,0,,,1471884122.05,,,,62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
4,4,2.5,345,6.5,2.5,6.5,9.0,4.0,QNLJXB,2.5,dkymwf,13,right,0,0,0,0,,,1471884132.05,['right'],0,[0.8745281020464972],62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
4,1,2.5,12345,6.5,2.5,6.5,9.0,4.0,KMWQTH,2.5,xljbgr,13,right,0,1,1,1,,,1471884145.06,['right'],0,[1.1243766184929882],62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
4,0,2.5,23456,4.5,0.0,6.5,6.5,4.5,QFNXWJ,2.5, ,11,none,0,2,2,2,,,1471884158.06,None,1,,62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
4,5,2.5,3456,6.5,2.5,6.5,9.0,4.0,KDMWTN,2.5,lbygxq,13,right,0,3,3,3,,,1471884169.06,['right'],0,[1.078571932930572],62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
0,2,2.5,45,5.5,2.5,2.5,5.0,3.0,DGYMKL,2.5,wrnfhb,8,right,0,4,4,4,,,1471884182.07,['right'],0,[1.0247275348660878],62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
0,6,2.5,4,5.5,2.5,2.5,5.0,3.0,TQNFHX,2.5,glkywj,8,right,0,5,5,5,,,1471884190.07,['right'],0,[1.1680707974192046],62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
4,5,2.5,123456,6.5,2.5,6.5,9.0,4.0,BYLGJK,2.5,nwtxbq,13,down,0,6,6,6,,,1471884198.08,['down'],0,[1.0922974102472836],62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
4,0,2.5,123456,4.5,0.0,6.5,6.5,4.5,JYQLXH,2.5, ,11,none,0,7,7,7,,,1471884211.07,None,1,,62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
4,3,2.5,123456,6.5,2.5,6.5,9.0,4.0,LNJFYG,2.5,wmbhkd,13,right,0,8,8,8,,,1471884222.07,['right'],0,[1.0969979161773153],62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
0,0,2.5,2345,3.5,0.0,2.5,2.5,3.5,QRLFXY,2.5, ,6,none,0,9,9,9,,,1471884235.08,None,1,,62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
0,4,2.5,1234,5.5,2.5,2.5,5.0,3.0,WTMBDK,2.5,yfntrq,8,down,0,10,10,10,,,1471884241.07,['down'],0,[1.5357246661201316],62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
4,4,2.5,456,6.5,2.5,6.5,9.0,4.0,YHGRTB,2.5,fmkblj,13,down,0,11,11,11,,,1471884249.08,['down'],0,[1.0119208114592766],62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
0,2,2.5,123456,5.5,2.5,2.5,5.0,3.0,TXMGQW,2.5,lbyrkd,8,right,0,12,12,12,,,1471884262.09,['right'],0,[1.2843982613462686],62160822002,2016_Aug_22_1241,PartT,1,193.654937751,
