RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,equal,9.89257287979,,,,,2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
,,,,,,,,,,,,,,0,-1,-1,0,,,1453750936.09,,,,2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
5,0,2,23,4.024,0,7,7,4.024,QGHFKR,2, ,11.024,7,0,0,0,0,,,1453750946.1,None,0,,2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
5,0,2,23456,4.13,0,7,7,4.13,XDJLTM,2, ,11.13,7,0,1,1,1,,,1453750957.12,None,0,,2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
5,4,2,2345,6.287,2,7,9,4.287,XYNBRF,2,gkqdtj,13.287,7,0,2,2,2,,,1453750968.24,['8'],0,[1.117629051208496],2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
5,1,2,123456,6.209,2,7,9,4.209,FKMTQG,2,yhdlwb,13.209,7,0,3,3,3,,,1453750981.53,['8'],0,[1.0010161399841309],2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
5,5,2,2,6.569,2,7,9,4.569,TNJDWB,2,qxhyfl,13.569,7,0,4,4,4,,,1453750994.73,['8'],0,[0.9175560474395752],2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
0,3,2,2345,6.67,2,2,4,4.67,LRHKMY,2,qgrnfw,8.67,6,0,5,5,5,,,1453751008.3,['7'],0,[0.867156982421875],2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
5,1,2,6,6.565,2,7,9,4.565,WRBDHN,2,myqxgl,13.565,7,0,6,6,6,,,1453751016.97,['8'],0,[0.8514020442962646],2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
5,6,2,345,6.112,2,7,9,4.112,XLTFHQ,2,rgjdbh,13.112,6,0,7,7,7,,,1453751030.53,['7'],0,[1.2849628925323486],2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
5,5,2,6,6.05,2,7,9,4.05,WBFJTY,2,rmhqyd,13.05,6,0,8,8,8,,,1453751043.63,['7'],0,[0.9844090938568115],2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
0,0,2,123456,4.104,0,2,2,4.104,JGMQFB,2, ,6.104,6,0,9,9,9,,,1453751056.69,None,0,,2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
0,3,2,1234,6.125,2,2,4,4.125,KTMWNL,2,drbgfq,8.125,7,0,10,10,10,,,1453751062.79,['8'],0,[0.8675780296325684],2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
5,6,2,23456,6.025,2,7,9,4.025,KLQMGW,2,ydjrtb,13.025,7,0,11,11,11,,,1453751070.91,['8'],0,[1.2346820831298828],2002,2016_Jan_25_1442,PartialTrial,1,60.0052933594,
