RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,8.6398706357,,,,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
,,,,,,,,,,,,,,0,-1,-1,0,,,1465842197.03,,,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,4,2,345,6,2,7,9,4,QNLJXB,2,dkymwf,13,right,0,0,0,0,,,1465842207.03,['right'],0,[0.9401200702413917],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,1,2,12345,6,2,7,9,4,KMWQTH,2,xljbgr,13,right,0,1,1,1,,,1465842220.04,['right'],0,[1.0542446598410606],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,0,2,23456,4,0,7,7,4,QFNXWJ,2, ,11,none,0,2,2,2,,,1465842233.05,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,5,2,3456,6,2,7,9,4,KDMWTN,2,lbygxq,13,right,0,3,3,3,,,1465842244.05,['right'],0,[1.2301827492192388],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,2,2,45,6,2,2,4,4,DGYMKL,2,wrnfhb,8,right,0,4,4,4,,,1465842257.06,['right'],0,[0.9373810505494475],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,6,2,4,6,2,2,4,4,TQNFHX,2,glkywj,8,right,0,5,5,5,,,1465842265.06,['right'],0,[0.8920776154845953],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,5,2,123456,6,2,7,9,4,BYLGJK,2,nwtxbq,13,down,0,6,6,6,,,1465842273.05,['down'],0,[1.2645728001371026],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,0,2,123456,4,0,7,7,4,JYQLXH,2, ,11,none,0,7,7,7,,,1465842286.06,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,3,2,123456,6,2,7,9,4,LNJFYG,2,wmbhkd,13,right,0,8,8,8,,,1465842297.06,['down'],0,[0.9813642385415733],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,0,2,2345,4,0,2,2,4,QRLFXY,2, ,6,none,0,9,9,9,,,1465842310.07,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,4,2,1234,6,2,2,4,4,WTMBDK,2,yfntrq,8,down,0,10,10,10,,,1465842316.06,['down'],0,[1.086582908872515],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,4,2,456,6,2,7,9,4,YHGRTB,2,fmkblj,13,down,0,11,11,11,,,1465842324.06,['down'],0,[0.886751470156014],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,2,2,123456,6,2,2,4,4,TXMGQW,2,lbyrkd,8,right,0,12,12,12,,,1465842337.07,None,0,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,0,2,4,4,0,2,2,4,WXDKQF,2, ,6,none,0,13,13,13,,,1465842345.08,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,1,2,12345,6,2,2,4,4,TGYHXQ,2,bjrlnf,8,right,0,14,14,14,,,1465842351.08,['right'],0,[1.4061163230799139],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,0,2,45,4,0,7,7,4,BLQMYG,2, ,11,none,0,15,15,15,,,1465842359.08,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,1,2,23456,6,2,7,9,4,LXNHTW,2,hbdmjf,13,down,0,16,16,16,,,1465842370.08,['down'],0,[0.991996823810041],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,4,2,45,6,2,7,9,4,DYFRMQ,2,twbkjn,13,right,0,17,17,17,,,1465842383.08,['right'],0,[0.9491487364284694],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,5,2,234,6,2,2,4,4,JKLXRW,2,bnqfkt,8,down,0,18,18,18,,,1465842396.09,['down'],0,[1.0146388947032392],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,1,2,1234,6,2,7,9,4,YBMJQW,2,jrnfdg,13,down,0,19,19,19,,,1465842404.09,"['right', 'down']",0,"[0.9745971523225307, 1.7863642633892596]",62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,0,2,456,4,0,2,2,4,MDYFGQ,2, ,6,none,0,20,20,20,,,1465842417.1,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,2,2,3,6,2,7,9,4,QRDTMH,2,jdkfnb,13,down,0,21,21,21,,,1465842423.11,['down'],0,[0.7100440575741231],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,0,2,12,4,0,2,2,4,BYFJDK,2, ,6,none,0,22,22,22,,,1465842436.1,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,0,2,2,4,0,7,7,4,FTDKHM,2, ,11,none,0,23,23,23,,,1465842442.11,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,2,2,56,6,2,7,9,4,WQTNRM,2,fmkldh,13,down,0,24,24,24,,,1465842453.11,['down'],0,[0.9707525903359056],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,0,2,123456,4,0,2,2,4,NXRLJT,2, ,6,none,0,25,25,25,,,1465842466.12,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
0,0,2,12345,4,0,2,2,4,KJYLHF,2, ,6,none,0,26,26,26,,,1465842472.12,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,0,2,234,4,0,7,7,4,RWMGDH,2, ,11,none,0,27,27,27,,,1465842478.11,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,5,2,5,6,2,7,9,4,GNJKWL,2,fhrmdq,13,right,0,28,28,28,,,1465842489.12,['right'],0,[1.4481671722605824],62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
5,0,2,3456,4,0,7,7,4,WXQGNR,2, ,11,none,0,29,29,29,,,1465842502.12,None,1,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
,,,,,,,,,,,,,,,,,,,,1465842513.13,,,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
,,,,,,,,,,,,,,,,,,,,1465842523.13,,,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
,,,,,,,,,,,,,,,,,,,,1465842523.13,,,,62160613001,2016_Jun_13_1423,PartT,1,180.321422297,
