RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,9.34849674126,,,,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
,,,,,,,,,,,,,,0,-1,-1,0,,,1470857519.63,,,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,4,2.5,345,6.5,2.5,6.5,9.0,4.0,QNLJXB,2.5,dkymwf,13,right,0,0,0,0,,,1470857529.63,['right'],0,[0.9695637109434756],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,1,2.5,12345,6.5,2.5,6.5,9.0,4.0,KMWQTH,2.5,xljbgr,13,right,0,1,1,1,,,1470857542.63,['right'],0,[1.0896404954546597],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,0,2.5,23456,4.5,0.0,6.5,6.5,4.5,QFNXWJ,2.5, ,11,none,0,2,2,2,,,1470857555.64,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,5,2.5,3456,6.5,2.5,6.5,9.0,4.0,KDMWTN,2.5,lbygxq,13,right,0,3,3,3,,,1470857566.64,['down'],0,[0.823951889808086],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,2,2.5,45,5.5,2.5,2.5,5.0,3.0,DGYMKL,2.5,wrnfhb,8,right,0,4,4,4,,,1470857579.65,['right'],0,[0.8650856272070087],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,6,2.5,4,5.5,2.5,2.5,5.0,3.0,TQNFHX,2.5,glkywj,8,right,0,5,5,5,,,1470857587.66,['right'],0,[0.9692246176782646],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,5,2.5,123456,6.5,2.5,6.5,9.0,4.0,BYLGJK,2.5,nwtxbq,13,down,0,6,6,6,,,1470857595.65,['down'],0,[0.8245775292016333],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,0,2.5,123456,4.5,0.0,6.5,6.5,4.5,JYQLXH,2.5, ,11,none,0,7,7,7,,,1470857608.66,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,3,2.5,123456,6.5,2.5,6.5,9.0,4.0,LNJFYG,2.5,wmbhkd,13,right,0,8,8,8,,,1470857619.66,['right'],0,[0.8315827198748593],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,0,2.5,2345,3.5,0.0,2.5,2.5,3.5,QRLFXY,2.5, ,6,none,0,9,9,9,,,1470857632.67,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,4,2.5,1234,5.5,2.5,2.5,5.0,3.0,WTMBDK,2.5,yfntrq,8,down,0,10,10,10,,,1470857638.67,['down'],0,[1.1320017012149037],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,4,2.5,456,6.5,2.5,6.5,9.0,4.0,YHGRTB,2.5,fmkblj,13,down,0,11,11,11,,,1470857646.67,['down'],0,[0.9132861339567171],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,2,2.5,123456,5.5,2.5,2.5,5.0,3.0,TXMGQW,2.5,lbyrkd,8,right,0,12,12,12,,,1470857659.68,['right'],0,[1.8620144931592222],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,0,2.5,4,3.5,0.0,2.5,2.5,3.5,WXDKQF,2.5, ,6,none,0,13,13,13,,,1470857667.69,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,1,2.5,12345,5.5,2.5,2.5,5.0,3.0,TGYHXQ,2.5,bjrlnf,8,right,0,14,14,14,,,1470857673.69,['right'],0,[1.1101289539692516],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,0,2.5,45,4.5,0.0,6.5,6.5,4.5,BLQMYG,2.5, ,11,none,0,15,15,15,,,1470857681.7,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,1,2.5,23456,6.5,2.5,6.5,9.0,4.0,LXNHTW,2.5,hbdmjf,13,down,0,16,16,16,,,1470857692.7,['down'],0,[0.939153284936765],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,4,2.5,45,6.5,2.5,6.5,9.0,4.0,DYFRMQ,2.5,twbkjn,13,right,0,17,17,17,,,1470857705.71,['right'],0,[0.7786008338589454],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,5,2.5,234,5.5,2.5,2.5,5.0,3.0,JKLXRW,2.5,bnqfkt,8,down,0,18,18,18,,,1470857718.71,['down'],0,[1.1296539113973267],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,1,2.5,1234,6.5,2.5,6.5,9.0,4.0,YBMJQW,2.5,jrnfdg,13,down,0,19,19,19,,,1470857726.71,['right'],0,[0.9335237619816326],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,0,2.5,456,3.5,0.0,2.5,2.5,3.5,MDYFGQ,2.5, ,6,none,0,20,20,20,,,1470857739.72,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,2,2.5,3,6.5,2.5,6.5,9.0,4.0,QRDTMH,2.5,jdkfnb,13,down,0,21,21,21,,,1470857745.71,['down'],0,[0.81109631398067],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,0,2.5,12,3.5,0.0,2.5,2.5,3.5,BYFJDK,2.5, ,6,none,0,22,22,22,,,1470857758.73,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,0,2.5,2,4.5,0.0,6.5,6.5,4.5,FTDKHM,2.5, ,11,none,0,23,23,23,,,1470857764.73,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,2,2.5,56,6.5,2.5,6.5,9.0,4.0,WQTNRM,2.5,fmkldh,13,down,0,24,24,24,,,1470857775.73,['down'],0,[0.9999675685612601],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,0,2.5,123456,3.5,0.0,2.5,2.5,3.5,NXRLJT,2.5, ,6,none,0,25,25,25,,,1470857788.74,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
0,0,2.5,12345,3.5,0.0,2.5,2.5,3.5,KJYLHF,2.5, ,6,none,0,26,26,26,,,1470857794.73,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,0,2.5,234,4.5,0.0,6.5,6.5,4.5,RWMGDH,2.5, ,11,none,0,27,27,27,,,1470857800.74,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,5,2.5,5,6.5,2.5,6.5,9.0,4.0,GNJKWL,2.5,fhrmdq,13,right,0,28,28,28,,,1470857811.74,['right'],0,[0.9019174779969035],62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
4,0,2.5,3456,4.5,0.0,6.5,6.5,4.5,WXQGNR,2.5, ,11,none,0,29,29,29,,,1470857824.75,None,1,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
,,,,,,,,,,,,,,,,,,,,1470857835.75,,,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
,,,,,,,,,,,,,,,,,,,,1470857845.75,,,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
,,,,,,,,,,,,,,,,,,,,1470857845.75,,,,62160810005,2016_Aug_10_1531,PartT,1,171.53194516,
