RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,equal,45.5275762778,,,,,62160808003,2016_Aug_08_1505,PartT,1,162.084159539,
,,,,,,,,,,,,,,0,-1,-1,0,,,1470683183.34,,,,62160808003,2016_Aug_08_1505,PartT,1,162.084159539,
4,4,2.5,345,6.507,2.5,6.5,9.0,4.007,LXDRFJ,2.5,gynqbh,13.007,7,0,0,0,0,,,1470683193.34,['3'],0,[1.2831813975790283],62160808003,2016_Aug_08_1505,PartT,1,162.084159539,
0,0,2.5,345,3.502,0.0,2.5,2.5,3.502,YXDMLR,2.5, ,6.002,6,0,1,1,1,,,1470683206.35,None,0,,62160808003,2016_Aug_08_1505,PartT,1,162.084159539,
0,0,2.5,56,3.589,0.0,2.5,2.5,3.589,GKQNHJ,2.5, ,6.089,6,0,2,2,2,,,1470683212.35,None,0,,62160808003,2016_Aug_08_1505,PartT,1,162.084159539,
4,4,2.5,234,7.467,2.5,6.5,9.0,4.967,JDMHWQ,2.5,xrtdgl,13.967,6,0,3,3,3,,,1470683218.44,['2'],0,[1.4346696782868094],62160808003,2016_Aug_08_1505,PartT,1,162.084159539,
4,0,2.5,345,4.575,0.0,6.5,6.5,4.575,TJFXRG,2.5, ,11.075,6,0,4,4,4,,,1470683232.42,None,0,,62160808003,2016_Aug_08_1505,PartT,1,162.084159539,
4,2,2.5,123456,6.58,2.5,6.5,9.0,4.08,WKXGRJ,2.5,nrbfth,13.08,6,0,5,5,5,,,1470683243.49,['2'],0,[1.6849974834749446],62160808003,2016_Aug_08_1505,PartT,1,162.084159539,
4,5,2.5,23456,6.557,2.5,6.5,9.0,4.057,RYXTHJ,2.5,mwnbyd,13.057,6,0,6,6,6,,,1470683256.58,['2'],0,[1.1275878546639433],62160808003,2016_Aug_08_1505,PartT,1,162.084159539,
4,0,2.5,12345,4.522,0.0,6.5,6.5,4.522,DHTFLB,2.5, ,11.022,7,0,7,7,7,,,1470683269.64,None,0,,62160808003,2016_Aug_08_1505,PartT,1,162.084159539,
