RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,124.644445181,,,,,2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
,,,,,,,,,,,,,,0,-1,-1,0,,,1454510920.12,,,,2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
5,4,2,345,6,2,7,9,4,QNLJXB,2,dkymwf,13,right,0,0,0,0,,,1454510930.12,['right'],0,[1.23455810546875],2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
5,1,2,12345,6,2,7,9,4,KMWQTH,2,xljbgr,13,right,0,1,1,1,,,1454510943.13,['right'],0,[1.9683868885040283],2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
5,0,2,23456,4,0,7,7,4,QFNXWJ,2, ,11,none,0,2,2,2,,,1454510956.13,None,1,,2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
5,5,2,3456,6,2,7,9,4,KDMWTN,2,lbygxq,13,right,0,3,3,3,,,1454510967.14,['right'],0,[1.2673940658569336],2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
0,2,2,45,6,2,2,4,4,DGYMKL,2,wrnfhb,8,right,0,4,4,4,,,1454510980.14,['right'],0,[1.1512479782104492],2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
0,6,2,4,6,2,2,4,4,TQNFHX,2,glkywj,8,right,0,5,5,5,,,1454510988.14,['right'],0,[1.5018880367279053],2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
5,5,2,123456,6,2,7,9,4,BYLGJK,2,nwtxbq,13,down,0,6,6,6,,,1454510996.15,['down'],0,[1.401705026626587],2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
5,0,2,123456,4,0,7,7,4,JYQLXH,2, ,11,none,0,7,7,7,,,1454511009.15,None,1,,2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
5,3,2,123456,6,2,7,9,4,LNJFYG,2,wmbhkd,13,right,0,8,8,8,,,1454511020.15,['right'],0,[1.7521390914916992],2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
0,0,2,2345,4,0,2,2,4,QRLFXY,2, ,6,none,0,9,9,9,,,1454511033.16,None,1,,2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
0,4,2,1234,6,2,2,4,4,WTMBDK,2,yfntrq,8,down,0,10,10,10,,,1454511039.16,['right'],0,[0.3678879737854004],2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
5,4,2,456,6,2,7,9,4,YHGRTB,2,fmkblj,13,down,0,11,11,11,,,1454511047.16,['right'],0,[1.4513311386108398],2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
0,2,2,123456,6,2,2,4,4,TXMGQW,2,lbyrkd,8,right,0,12,12,12,,,1454511060.17,['right'],0,[2.668336868286133],2003,2016_Feb_03_0946,PartialTrial,1,59.9959376225,
