RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,3.04826433619,,,,,62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
,,,,,,,,,,,,,,0,-1,-1,0,,,1470679405.75,,,,62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
4,4,2.5,345,6.5,2.5,6.5,9.0,4.0,QNLJXB,2.5,dkymwf,13,right,0,0,0,0,,,1470679415.75,['right'],0,[1.2730356525598836],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
4,1,2.5,12345,6.5,2.5,6.5,9.0,4.0,KMWQTH,2.5,xljbgr,13,right,0,1,1,1,,,1470679428.76,['right'],0,[1.7661646752039815],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
4,0,2.5,23456,4.5,0.0,6.5,6.5,4.5,QFNXWJ,2.5, ,11,none,0,2,2,2,,,1470679441.77,None,1,,62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
4,5,2.5,3456,6.5,2.5,6.5,9.0,4.0,KDMWTN,2.5,lbygxq,13,right,0,3,3,3,,,1470679452.77,['right'],0,[1.2426591753837783],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
0,2,2.5,45,5.5,2.5,2.5,5.0,3.0,DGYMKL,2.5,wrnfhb,8,right,0,4,4,4,,,1470679465.78,['right'],0,[1.085422296006982],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
0,6,2.5,4,5.5,2.5,2.5,5.0,3.0,TQNFHX,2.5,glkywj,8,right,0,5,5,5,,,1470679473.79,['right'],0,[1.0384925805592502],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
4,5,2.5,123456,6.5,2.5,6.5,9.0,4.0,BYLGJK,2.5,nwtxbq,13,down,0,6,6,6,,,1470679481.79,['down'],0,[1.1690013292836738],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
4,0,2.5,123456,4.5,0.0,6.5,6.5,4.5,JYQLXH,2.5, ,11,none,0,7,7,7,,,1470679494.79,None,1,,62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
4,3,2.5,123456,6.5,2.5,6.5,9.0,4.0,LNJFYG,2.5,wmbhkd,13,right,0,8,8,8,,,1470679505.8,['right'],0,[1.167108392879527],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
0,0,2.5,2345,3.5,0.0,2.5,2.5,3.5,QRLFXY,2.5, ,6,none,0,9,9,9,,,1470679518.79,None,1,,62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
0,4,2.5,1234,5.5,2.5,2.5,5.0,3.0,WTMBDK,2.5,yfntrq,8,down,0,10,10,10,,,1470679524.8,['down'],0,[1.2676175274991692],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
4,4,2.5,456,6.5,2.5,6.5,9.0,4.0,YHGRTB,2.5,fmkblj,13,down,0,11,11,11,,,1470679532.8,['down'],0,[1.2361478189968693],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
0,2,2.5,123456,5.5,2.5,2.5,5.0,3.0,TXMGQW,2.5,lbyrkd,8,right,0,12,12,12,,,1470679545.81,['right'],0,[2.3247016090163015],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
0,0,2.5,4,3.5,0.0,2.5,2.5,3.5,WXDKQF,2.5, ,6,none,0,13,13,13,,,1470679553.82,None,1,,62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
0,1,2.5,12345,5.5,2.5,2.5,5.0,3.0,TGYHXQ,2.5,bjrlnf,8,right,0,14,14,14,,,1470679559.82,['right'],0,[1.4689174177246969],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
4,0,2.5,45,4.5,0.0,6.5,6.5,4.5,BLQMYG,2.5, ,11,none,0,15,15,15,,,1470679567.83,None,1,,62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
4,1,2.5,23456,6.5,2.5,6.5,9.0,4.0,LXNHTW,2.5,hbdmjf,13,down,0,16,16,16,,,1470679578.83,['down'],0,[1.5692459208057699],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
4,4,2.5,45,6.5,2.5,6.5,9.0,4.0,DYFRMQ,2.5,twbkjn,13,right,0,17,17,17,,,1470679591.84,['right'],0,[1.8534758023524773],62160808003,2016_Aug_08_1403,PartT,1,183.860785292,
