RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,equal,70.5175859928,,,,,2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
,,,,,,,,,,,,,,0,-1,-1,0,,,1456431700.45,,,,2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
5,0,2,23,4.024,0,7,7,4.024,QGHFKR,2, ,11.024,7,0,0,0,0,,,1456431710.45,None,0,,2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
5,0,2,23456,4.13,0,7,7,4.13,XDJLTM,2, ,11.13,7,0,1,1,1,,,1456431721.47,None,0,,2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
5,4,2,2345,6.287,2,7,9,4.287,XYNBRF,2,gkqdtj,13.287,7,0,2,2,2,,,1456431732.6,['8'],0,[1.8671510219573975],2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
5,1,2,123456,6.209,2,7,9,4.209,FKMTQG,2,yhdlwb,13.209,7,0,3,3,3,,,1456431745.89,['8'],0,[2.284011125564575],2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
5,5,2,2,6.569,2,7,9,4.569,TNJDWB,2,qxhyfl,13.569,7,0,4,4,4,,,1456431759.09,['8'],0,[1.3509159088134766],2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
0,3,2,2345,6.67,2,2,4,4.67,LRHKMY,2,qgrnfw,8.67,6,0,5,5,5,,,1456431772.66,['7'],0,[1.2172739505767822],2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
5,1,2,6,6.565,2,7,9,4.565,WRBDHN,2,myqxgl,13.565,7,0,6,6,6,,,1456431781.32,['7'],0,[1.4753668308258057],2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
5,6,2,345,6.112,2,7,9,4.112,XLTFHQ,2,rgjdbh,13.112,6,0,7,7,7,,,1456431794.88,['7'],0,[1.2169139385223389],2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
5,5,2,6,6.05,2,7,9,4.05,WBFJTY,2,rmhqyd,13.05,6,0,8,8,8,,,1456431808.0,['7'],0,[0.9670488834381104],2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
0,0,2,123456,4.104,0,2,2,4.104,JGMQFB,2, ,6.104,6,0,9,9,9,,,1456431821.05,None,0,,2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
0,3,2,1234,6.125,2,2,4,4.125,KTMWNL,2,drbgfq,8.125,7,0,10,10,10,,,1456431827.15,['8'],0,[1.5670371055603027],2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
5,6,2,23456,6.025,2,7,9,4.025,KLQMGW,2,ydjrtb,13.025,7,0,11,11,11,,,1456431835.27,['8'],0,[1.7503719329833984],2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
0,0,2,34,4.4,0,2,2,4.4,KMNFBQ,2, ,6.4,6,0,12,12,12,,,1456431848.28,None,0,,2005,2016_Feb_25_1520,PartialTrial,1,60.00057221,
