3639.9686 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
3640.8262 	EXP 	Created LowerBrackets = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'cyan', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font=u'Courier', fontFiles=[], height=0.25, italic=False, name='LowerBrackets', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([   0.,  255.,  255.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1.5)
3640.8276 	EXP 	Created BotLowerLine = Line(autoDraw=False, autoLog=True, closeShape=False, contrast=1.0, depth=0, fillColor=None, fillColorSpace=u'rgb', fillRGB=None, interpolate=True, lineColor=u'cyan', lineColorSpace='named', lineRGB=array([   0.,  255.,  255.]), lineWidth=2, name='BotLowerLine', opacity=1.0, ori=array(0.0), pos=array([ 0.  , -0.45]), size=array([ 1.,  1.]), units=u'norm', vertices=array([[-1.,  0.],
       [ 1.,  0.]]), win=Window(...))
3640.8317 	EXP 	Created TrialCrossHair = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'green', colorSpace='named', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, font=u'Courier', fontFiles=[], height=0.2, italic=False, name='TrialCrossHair', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([   0.,  128.,    0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
3640.8349 	EXP 	Created RestCrossHair = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'red', colorSpace='named', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, font=u'Courier', fontFiles=[], height=0.2, italic=False, name='RestCrossHair', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
3640.8529 	EXP 	Created RestCrossHair = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'red', colorSpace='named', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, font=u'Courier', fontFiles=[], height=0.1, italic=False, name='RestCrossHair', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'Waiting for Scanner, press r to advance', units=u'norm', win=Window(...), wrapWidth=1)
3640.8694 	EXP 	Imported ../../ExperimentalTrials/Optimized72Trials_6LoadsVer2.csv as conditions, 72 conditions, 14 params
3640.8703 	EXP 	Created sequence: sequential, trialTypes=72, nReps=1, seed=None
3640.8999 	EXP 	RestCrossHair: autoDraw = True
3648.9034 	DATA 	Keypress: equal
3648.9193 	EXP 	RestCrossHair: autoDraw = False
3648.9193 	EXP 	RestCrossHair: autoDraw = True
3650.9032 	DATA 	Keypress: equal
3652.9038 	DATA 	Keypress: equal
3654.9046 	DATA 	Keypress: equal
3656.9053 	DATA 	Keypress: equal
3658.9059 	EXP 	New trial (rep=0, index=0): {'RetDur': 5, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 345, 'ProbeDurITI': 6.0070000000000006, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0069999999999997, 'StimSet': 'LXDRFJ', 'RetStart': 2, 'ProbeLet': 'gynqbh', 'TrialITIDur': 13.007, 'Correct': 7}
3658.9452 	EXP 	window1: recordFrameIntervals = False
3658.9458 	DATA 	Keypress: equal
3658.9720 	EXP 	RestCrossHair: autoDraw = False
3658.9720 	EXP 	UpperText: text = ' L X D R F J '
3658.9720 	EXP 	UpperBrackets: text = '    {     }  '
3658.9720 	EXP 	LowerText: text = ' g y n q b h '
3658.9720 	EXP 	LowerBrackets: text = '      { }    '
3658.9720 	EXP 	TopUpperLine: autoDraw = True
3658.9720 	EXP 	UpperText: autoDraw = True
3658.9720 	EXP 	UpperBrackets: autoDraw = True
3658.9720 	EXP 	BotUpperLine: autoDraw = True
3658.9720 	EXP 	TopLowerLine: autoDraw = True
3658.9720 	EXP 	BotLowerLine: autoDraw = True
3658.9720 	EXP 	TrialCrossHair: autoDraw = True
3658.9721 	EXP 	window1: recordFrameIntervals = False
3660.9067 	DATA 	Keypress: equal
3660.9227 	EXP 	UpperText: autoDraw = False
3660.9227 	EXP 	UpperBrackets: autoDraw = False
3662.9076 	DATA 	Keypress: equal
3664.9087 	DATA 	Keypress: equal
3665.9245 	EXP 	LowerText: autoDraw = True
3665.9245 	EXP 	LowerBrackets: autoDraw = True
3666.9088 	DATA 	Keypress: equal
3667.2089 	DATA 	Keypress: 8
3667.9252 	EXP 	LowerText: autoDraw = False
3667.9252 	EXP 	LowerBrackets: autoDraw = False
3667.9252 	EXP 	TrialCrossHair: autoDraw = False
3667.9252 	EXP 	RestCrossHair: autoDraw = True
3668.9098 	DATA 	Keypress: equal
3670.9102 	DATA 	Keypress: equal
3671.9115 	EXP 	New trial (rep=0, index=1): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 345, 'ProbeDurITI': 4.0019999999999998, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.0019999999999998, 'StimSet': 'YXDMLR', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 6.0020000000000007, 'Correct': 6}
3671.9293 	EXP 	window1: recordFrameIntervals = False
3671.9432 	EXP 	TopUpperLine: autoDraw = False
3671.9432 	EXP 	BotUpperLine: autoDraw = False
3671.9432 	EXP 	TopLowerLine: autoDraw = False
3671.9432 	EXP 	BotLowerLine: autoDraw = False
3671.9432 	EXP 	RestCrossHair: autoDraw = False
3671.9432 	EXP 	TopUpperLine: autoDraw = False
3671.9432 	EXP 	UpperText: autoDraw = False
3671.9432 	EXP 	UpperBrackets: autoDraw = False
3671.9432 	EXP 	BotUpperLine: autoDraw = False
3671.9432 	EXP 	TopLowerLine: autoDraw = False
3671.9432 	EXP 	LowerText: autoDraw = False
3671.9432 	EXP 	LowerBrackets: autoDraw = False
3671.9432 	EXP 	BotLowerLine: autoDraw = False
3671.9432 	EXP 	TrialCrossHair: autoDraw = False
3671.9432 	EXP 	RestCrossHair: autoDraw = False
3671.9432 	EXP 	UpperText: text = ' Y X D M L R '
3671.9432 	EXP 	UpperBrackets: text = '    {     }  '
3671.9432 	EXP 	LowerText: text = '   '
3671.9432 	EXP 	LowerBrackets: text = ''
3671.9432 	EXP 	TopUpperLine: autoDraw = True
3671.9432 	EXP 	UpperText: autoDraw = True
3671.9432 	EXP 	UpperBrackets: autoDraw = True
3671.9432 	EXP 	BotUpperLine: autoDraw = True
3671.9432 	EXP 	TopLowerLine: autoDraw = True
3671.9432 	EXP 	BotLowerLine: autoDraw = True
3671.9432 	EXP 	TrialCrossHair: autoDraw = True
3671.9435 	EXP 	window1: recordFrameIntervals = False
3672.9064 	DATA 	Keypress: equal
3673.9273 	EXP 	UpperText: autoDraw = False
3673.9273 	EXP 	UpperBrackets: autoDraw = False
3673.9273 	EXP 	TrialCrossHair: autoDraw = False
3673.9440 	EXP 	LowerText: autoDraw = True
3673.9440 	EXP 	LowerBrackets: autoDraw = True
3673.9440 	EXP 	RestCrossHair: autoDraw = True
3673.9607 	EXP 	LowerText: autoDraw = False
3673.9607 	EXP 	LowerBrackets: autoDraw = False
3674.9117 	DATA 	Keypress: equal
3676.9124 	DATA 	Keypress: equal
3677.9136 	EXP 	New trial (rep=0, index=2): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 56, 'ProbeDurITI': 4.0889999999999995, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.0889999999999995, 'StimSet': 'GKQNHJ', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 6.0889999999999995, 'Correct': 6}
3677.9386 	EXP 	window1: recordFrameIntervals = False
3677.9622 	EXP 	TopUpperLine: autoDraw = False
3677.9622 	EXP 	BotUpperLine: autoDraw = False
3677.9622 	EXP 	TopLowerLine: autoDraw = False
3677.9622 	EXP 	BotLowerLine: autoDraw = False
3677.9622 	EXP 	RestCrossHair: autoDraw = False
3677.9622 	EXP 	TopUpperLine: autoDraw = False
3677.9622 	EXP 	UpperText: autoDraw = False
3677.9622 	EXP 	UpperBrackets: autoDraw = False
3677.9622 	EXP 	BotUpperLine: autoDraw = False
3677.9622 	EXP 	TopLowerLine: autoDraw = False
3677.9622 	EXP 	LowerText: autoDraw = False
3677.9622 	EXP 	LowerBrackets: autoDraw = False
3677.9622 	EXP 	BotLowerLine: autoDraw = False
3677.9622 	EXP 	TrialCrossHair: autoDraw = False
3677.9622 	EXP 	RestCrossHair: autoDraw = False
3677.9622 	EXP 	UpperText: text = ' G K Q N H J '
3677.9622 	EXP 	UpperBrackets: text = '        {   }'
3677.9622 	EXP 	LowerText: text = '   '
3677.9622 	EXP 	LowerBrackets: text = ''
3677.9622 	EXP 	TopUpperLine: autoDraw = True
3677.9622 	EXP 	UpperText: autoDraw = True
3677.9622 	EXP 	UpperBrackets: autoDraw = True
3677.9622 	EXP 	BotUpperLine: autoDraw = True
3677.9622 	EXP 	TopLowerLine: autoDraw = True
3677.9622 	EXP 	BotLowerLine: autoDraw = True
3677.9622 	EXP 	TrialCrossHair: autoDraw = True
3677.9626 	EXP 	window1: recordFrameIntervals = False
3678.9083 	DATA 	Keypress: equal
3679.9294 	EXP 	UpperText: autoDraw = False
3679.9294 	EXP 	UpperBrackets: autoDraw = False
3679.9294 	EXP 	TrialCrossHair: autoDraw = False
3679.9462 	EXP 	LowerText: autoDraw = True
3679.9462 	EXP 	LowerBrackets: autoDraw = True
3679.9462 	EXP 	RestCrossHair: autoDraw = True
3679.9629 	EXP 	LowerText: autoDraw = False
3679.9629 	EXP 	LowerBrackets: autoDraw = False
3680.9137 	DATA 	Keypress: equal
3682.9147 	DATA 	Keypress: equal
3683.9989 	EXP 	New trial (rep=0, index=3): {'RetDur': 5, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 234, 'ProbeDurITI': 6.9670000000000005, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.9669999999999996, 'StimSet': 'JDMHWQ', 'RetStart': 2, 'ProbeLet': 'xrtdgl', 'TrialITIDur': 13.967000000000001, 'Correct': 6}
3684.0320 	EXP 	window1: recordFrameIntervals = False
3684.0476 	EXP 	TopUpperLine: autoDraw = False
3684.0476 	EXP 	BotUpperLine: autoDraw = False
3684.0476 	EXP 	TopLowerLine: autoDraw = False
3684.0476 	EXP 	BotLowerLine: autoDraw = False
3684.0476 	EXP 	RestCrossHair: autoDraw = False
3684.0476 	EXP 	TopUpperLine: autoDraw = False
3684.0476 	EXP 	UpperText: autoDraw = False
3684.0476 	EXP 	UpperBrackets: autoDraw = False
3684.0476 	EXP 	BotUpperLine: autoDraw = False
3684.0476 	EXP 	TopLowerLine: autoDraw = False
3684.0476 	EXP 	LowerText: autoDraw = False
3684.0476 	EXP 	LowerBrackets: autoDraw = False
3684.0476 	EXP 	BotLowerLine: autoDraw = False
3684.0476 	EXP 	TrialCrossHair: autoDraw = False
3684.0476 	EXP 	RestCrossHair: autoDraw = False
3684.0476 	EXP 	UpperText: text = ' J D M H W Q '
3684.0476 	EXP 	UpperBrackets: text = '  {     }    '
3684.0476 	EXP 	LowerText: text = ' x r t d g l '
3684.0476 	EXP 	LowerBrackets: text = '      { }    '
3684.0476 	EXP 	TopUpperLine: autoDraw = True
3684.0476 	EXP 	UpperText: autoDraw = True
3684.0476 	EXP 	UpperBrackets: autoDraw = True
3684.0476 	EXP 	BotUpperLine: autoDraw = True
3684.0476 	EXP 	TopLowerLine: autoDraw = True
3684.0476 	EXP 	BotLowerLine: autoDraw = True
3684.0476 	EXP 	TrialCrossHair: autoDraw = True
3684.0478 	EXP 	window1: recordFrameIntervals = False
3684.9107 	DATA 	Keypress: equal
3686.0150 	EXP 	UpperText: autoDraw = False
3686.0150 	EXP 	UpperBrackets: autoDraw = False
3686.9161 	DATA 	Keypress: equal
3688.9167 	DATA 	Keypress: equal
3690.9176 	DATA 	Keypress: equal
3691.0168 	EXP 	LowerText: autoDraw = True
3691.0168 	EXP 	LowerBrackets: autoDraw = True
3691.7847 	DATA 	Keypress: 7
3692.9180 	DATA 	Keypress: equal
3693.0176 	EXP 	LowerText: autoDraw = False
3693.0176 	EXP 	LowerBrackets: autoDraw = False
3693.0176 	EXP 	TrialCrossHair: autoDraw = False
3693.0176 	EXP 	RestCrossHair: autoDraw = True
3694.9191 	DATA 	Keypress: equal
3696.9196 	DATA 	Keypress: equal
3697.9709 	EXP 	New trial (rep=0, index=4): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 345, 'ProbeDurITI': 4.0750000000000002, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.0750000000000002, 'StimSet': 'TJFXRG', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.074999999999999, 'Correct': 6}
3697.9936 	EXP 	window1: recordFrameIntervals = False
3698.0193 	EXP 	TopUpperLine: autoDraw = False
3698.0193 	EXP 	BotUpperLine: autoDraw = False
3698.0193 	EXP 	TopLowerLine: autoDraw = False
3698.0193 	EXP 	BotLowerLine: autoDraw = False
3698.0193 	EXP 	RestCrossHair: autoDraw = False
3698.0193 	EXP 	TopUpperLine: autoDraw = False
3698.0193 	EXP 	UpperText: autoDraw = False
3698.0193 	EXP 	UpperBrackets: autoDraw = False
3698.0193 	EXP 	BotUpperLine: autoDraw = False
3698.0193 	EXP 	TopLowerLine: autoDraw = False
3698.0193 	EXP 	LowerText: autoDraw = False
3698.0193 	EXP 	LowerBrackets: autoDraw = False
3698.0193 	EXP 	BotLowerLine: autoDraw = False
3698.0193 	EXP 	TrialCrossHair: autoDraw = False
3698.0193 	EXP 	RestCrossHair: autoDraw = False
3698.0193 	EXP 	UpperText: text = ' T J F X R G '
3698.0193 	EXP 	UpperBrackets: text = '    {     }  '
3698.0193 	EXP 	LowerText: text = '   '
3698.0193 	EXP 	LowerBrackets: text = ''
3698.0193 	EXP 	TopUpperLine: autoDraw = True
3698.0193 	EXP 	UpperText: autoDraw = True
3698.0193 	EXP 	UpperBrackets: autoDraw = True
3698.0193 	EXP 	BotUpperLine: autoDraw = True
3698.0193 	EXP 	TopLowerLine: autoDraw = True
3698.0193 	EXP 	BotLowerLine: autoDraw = True
3698.0193 	EXP 	TrialCrossHair: autoDraw = True
3698.0195 	EXP 	window1: recordFrameIntervals = False
3698.9156 	DATA 	Keypress: equal
3699.9866 	EXP 	UpperText: autoDraw = False
3699.9866 	EXP 	UpperBrackets: autoDraw = False
3700.9212 	DATA 	Keypress: equal
3702.9220 	DATA 	Keypress: equal
3704.9225 	DATA 	Keypress: equal
3704.9885 	EXP 	LowerText: autoDraw = True
3704.9885 	EXP 	LowerBrackets: autoDraw = True
3704.9885 	EXP 	TrialCrossHair: autoDraw = False
3704.9885 	EXP 	RestCrossHair: autoDraw = True
3705.0052 	EXP 	LowerText: autoDraw = False
3705.0052 	EXP 	LowerBrackets: autoDraw = False
3706.9234 	DATA 	Keypress: equal
3708.9239 	DATA 	Keypress: equal
3709.0410 	EXP 	New trial (rep=0, index=5): {'RetDur': 5, 'BotBrack': 2, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 6.0800000000000001, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0800000000000001, 'StimSet': 'WKXGRJ', 'RetStart': 2, 'ProbeLet': 'nrbfth', 'TrialITIDur': 13.08, 'Correct': 6}
3709.0712 	EXP 	window1: recordFrameIntervals = False
3709.0900 	EXP 	TopUpperLine: autoDraw = False
3709.0900 	EXP 	BotUpperLine: autoDraw = False
3709.0900 	EXP 	TopLowerLine: autoDraw = False
3709.0900 	EXP 	BotLowerLine: autoDraw = False
3709.0900 	EXP 	RestCrossHair: autoDraw = False
3709.0900 	EXP 	TopUpperLine: autoDraw = False
3709.0900 	EXP 	UpperText: autoDraw = False
3709.0900 	EXP 	UpperBrackets: autoDraw = False
3709.0900 	EXP 	BotUpperLine: autoDraw = False
3709.0900 	EXP 	TopLowerLine: autoDraw = False
3709.0900 	EXP 	LowerText: autoDraw = False
3709.0900 	EXP 	LowerBrackets: autoDraw = False
3709.0900 	EXP 	BotLowerLine: autoDraw = False
3709.0900 	EXP 	TrialCrossHair: autoDraw = False
3709.0900 	EXP 	RestCrossHair: autoDraw = False
3709.0900 	EXP 	UpperText: text = ' W K X G R J '
3709.0900 	EXP 	UpperBrackets: text = '{           }'
3709.0900 	EXP 	LowerText: text = ' n r b f t h '
3709.0900 	EXP 	LowerBrackets: text = '  { }        '
3709.0900 	EXP 	TopUpperLine: autoDraw = True
3709.0900 	EXP 	UpperText: autoDraw = True
3709.0900 	EXP 	UpperBrackets: autoDraw = True
3709.0900 	EXP 	BotUpperLine: autoDraw = True
3709.0900 	EXP 	TopLowerLine: autoDraw = True
3709.0900 	EXP 	BotLowerLine: autoDraw = True
3709.0900 	EXP 	TrialCrossHair: autoDraw = True
3709.0902 	EXP 	window1: recordFrameIntervals = False
3710.9246 	DATA 	Keypress: equal
3711.0573 	EXP 	UpperText: autoDraw = False
3711.0573 	EXP 	UpperBrackets: autoDraw = False
3712.9255 	DATA 	Keypress: equal
3714.9261 	DATA 	Keypress: equal
3716.0591 	EXP 	LowerText: autoDraw = True
3716.0591 	EXP 	LowerBrackets: autoDraw = True
3716.9268 	DATA 	Keypress: equal
3718.0598 	EXP 	LowerText: autoDraw = False
3718.0598 	EXP 	LowerBrackets: autoDraw = False
3718.0598 	EXP 	TrialCrossHair: autoDraw = False
3718.0598 	EXP 	RestCrossHair: autoDraw = True
3718.1770 	DATA 	Keypress: 7
3718.9277 	DATA 	Keypress: equal
3720.9285 	DATA 	Keypress: equal
3722.1125 	EXP 	New trial (rep=0, index=6): {'RetDur': 5, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 23456, 'ProbeDurITI': 6.0570000000000004, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0569999999999995, 'StimSet': 'RYXTHJ', 'RetStart': 2, 'ProbeLet': 'mwnbyd', 'TrialITIDur': 13.057, 'Correct': 6}
3722.1450 	EXP 	window1: recordFrameIntervals = False
3722.1615 	EXP 	TopUpperLine: autoDraw = False
3722.1615 	EXP 	BotUpperLine: autoDraw = False
3722.1615 	EXP 	TopLowerLine: autoDraw = False
3722.1615 	EXP 	BotLowerLine: autoDraw = False
3722.1615 	EXP 	RestCrossHair: autoDraw = False
3722.1615 	EXP 	TopUpperLine: autoDraw = False
3722.1615 	EXP 	UpperText: autoDraw = False
3722.1615 	EXP 	UpperBrackets: autoDraw = False
3722.1615 	EXP 	BotUpperLine: autoDraw = False
3722.1615 	EXP 	TopLowerLine: autoDraw = False
3722.1615 	EXP 	LowerText: autoDraw = False
3722.1615 	EXP 	LowerBrackets: autoDraw = False
3722.1615 	EXP 	BotLowerLine: autoDraw = False
3722.1615 	EXP 	TrialCrossHair: autoDraw = False
3722.1615 	EXP 	RestCrossHair: autoDraw = False
3722.1615 	EXP 	UpperText: text = ' R Y X T H J '
3722.1615 	EXP 	UpperBrackets: text = '  {         }'
3722.1615 	EXP 	LowerText: text = ' m w n b y d '
3722.1615 	EXP 	LowerBrackets: text = '        { }  '
3722.1615 	EXP 	TopUpperLine: autoDraw = True
3722.1615 	EXP 	UpperText: autoDraw = True
3722.1615 	EXP 	UpperBrackets: autoDraw = True
3722.1615 	EXP 	BotUpperLine: autoDraw = True
3722.1615 	EXP 	TopLowerLine: autoDraw = True
3722.1615 	EXP 	BotLowerLine: autoDraw = True
3722.1615 	EXP 	TrialCrossHair: autoDraw = True
3722.1618 	EXP 	window1: recordFrameIntervals = False
3722.9469 	DATA 	Keypress: equal
3724.1291 	EXP 	UpperText: autoDraw = False
3724.1291 	EXP 	UpperBrackets: autoDraw = False
3724.9306 	DATA 	Keypress: equal
3726.9311 	DATA 	Keypress: equal
3728.9319 	DATA 	Keypress: equal
3729.1312 	EXP 	LowerText: autoDraw = True
3729.1312 	EXP 	LowerBrackets: autoDraw = True
3729.9343 	DATA 	Keypress: 7
3730.9325 	DATA 	Keypress: equal
3731.1318 	EXP 	LowerText: autoDraw = False
3731.1318 	EXP 	LowerBrackets: autoDraw = False
3731.1318 	EXP 	TrialCrossHair: autoDraw = False
3731.1318 	EXP 	RestCrossHair: autoDraw = True
3732.9333 	DATA 	Keypress: equal
3734.9342 	DATA 	Keypress: equal
3735.1678 	EXP 	New trial (rep=0, index=7): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 4.0220000000000002, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.0220000000000002, 'StimSet': 'DHTFLB', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.022, 'Correct': 7}
3735.1863 	EXP 	window1: recordFrameIntervals = False
3735.2000 	EXP 	TopUpperLine: autoDraw = False
3735.2000 	EXP 	BotUpperLine: autoDraw = False
3735.2000 	EXP 	TopLowerLine: autoDraw = False
3735.2000 	EXP 	BotLowerLine: autoDraw = False
3735.2000 	EXP 	RestCrossHair: autoDraw = False
3735.2000 	EXP 	TopUpperLine: autoDraw = False
3735.2000 	EXP 	UpperText: autoDraw = False
3735.2000 	EXP 	UpperBrackets: autoDraw = False
3735.2000 	EXP 	BotUpperLine: autoDraw = False
3735.2000 	EXP 	TopLowerLine: autoDraw = False
3735.2000 	EXP 	LowerText: autoDraw = False
3735.2000 	EXP 	LowerBrackets: autoDraw = False
3735.2000 	EXP 	BotLowerLine: autoDraw = False
3735.2000 	EXP 	TrialCrossHair: autoDraw = False
3735.2000 	EXP 	RestCrossHair: autoDraw = False
3735.2000 	EXP 	UpperText: text = ' D H T F L B '
3735.2000 	EXP 	UpperBrackets: text = '{         }  '
3735.2000 	EXP 	LowerText: text = '   '
3735.2000 	EXP 	LowerBrackets: text = ''
3735.2000 	EXP 	TopUpperLine: autoDraw = True
3735.2000 	EXP 	UpperText: autoDraw = True
3735.2000 	EXP 	UpperBrackets: autoDraw = True
3735.2000 	EXP 	BotUpperLine: autoDraw = True
3735.2000 	EXP 	TopLowerLine: autoDraw = True
3735.2000 	EXP 	BotLowerLine: autoDraw = True
3735.2000 	EXP 	TrialCrossHair: autoDraw = True
3735.2002 	EXP 	window1: recordFrameIntervals = False
3736.9347 	DATA 	Keypress: equal
3737.1840 	EXP 	UpperText: autoDraw = False
3737.1840 	EXP 	UpperBrackets: autoDraw = False
3738.9354 	DATA 	Keypress: equal
3740.9363 	DATA 	Keypress: equal
3742.1860 	EXP 	LowerText: autoDraw = True
3742.1860 	EXP 	LowerBrackets: autoDraw = True
3742.1860 	EXP 	TrialCrossHair: autoDraw = False
3742.1860 	EXP 	RestCrossHair: autoDraw = True
3742.2027 	EXP 	LowerText: autoDraw = False
3742.2027 	EXP 	LowerBrackets: autoDraw = False
3742.9370 	DATA 	Keypress: equal
3744.9379 	DATA 	Keypress: equal
3746.1888 	EXP 	New trial (rep=0, index=8): {'RetDur': 5, 'BotBrack': 2, 'StimDur': 2, 'UpBrack': 23, 'ProbeDurITI': 6.4860000000000007, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.4860000000000007, 'StimSet': 'NFJTWY', 'RetStart': 2, 'ProbeLet': 'xmrbhg', 'TrialITIDur': 13.485999999999999, 'Correct': 7}
3746.2208 	EXP 	window1: recordFrameIntervals = False
3746.2376 	EXP 	TopUpperLine: autoDraw = False
3746.2376 	EXP 	BotUpperLine: autoDraw = False
3746.2376 	EXP 	TopLowerLine: autoDraw = False
3746.2376 	EXP 	BotLowerLine: autoDraw = False
3746.2376 	EXP 	RestCrossHair: autoDraw = False
3746.2376 	EXP 	TopUpperLine: autoDraw = False
3746.2376 	EXP 	UpperText: autoDraw = False
3746.2376 	EXP 	UpperBrackets: autoDraw = False
