RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
4,4,2.5,2345,6.553,2.5,6.5,9.0,4.053,RXHGFK,2.5,jwtgnm,13.053,down,0,18,18,18,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
0,1,2.5,3456,5.794,2.5,2.5,5.0,3.294,GJLMXF,2.5,xbykdn,8.294,down,0,19,19,19,,,1471894716.15,down,1,1.15255789628,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
0,1,2.5,3456,5.794,2.5,2.5,5.0,3.294,GJLMXF,2.5,xbykdn,8.294,down,0,19,19,19,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
0,3,2.5,12345,5.564,2.5,2.5,5.0,3.064,NHXYGK,2.5,rldbwm,8.064,right,0,20,20,20,,,1471894726.95,right,1,1.05688720592,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
0,3,2.5,12345,5.564,2.5,2.5,5.0,3.064,NHXYGK,2.5,rldbwm,8.064,right,0,20,20,20,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,0,2.5,12345,4.616,0.0,6.5,6.5,4.616,WNYDXF,2.5, ,11.116,none,0,21,21,21,,,1471894737.51,None,10,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,0,2.5,12345,4.616,0.0,6.5,6.5,4.616,WNYDXF,2.5, ,11.116,none,0,21,21,21,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,1,2.5,12345,6.549,2.5,6.5,9.0,4.049,XGFBNY,2.5,xdmrkw,13.049,down,0,22,22,22,,,1471894751.13,down,1,0.980243917258,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,1,2.5,12345,6.549,2.5,6.5,9.0,4.049,XGFBNY,2.5,xdmrkw,13.049,down,0,22,22,22,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,5,2.5,12345,7.913,2.5,6.5,9.0,5.413,QXTJMN,2.5,brfwhy,14.413,right,0,23,23,23,,,1471894766.68,right,1,0.895731283777,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,5,2.5,12345,7.913,2.5,6.5,9.0,5.413,QXTJMN,2.5,brfwhy,14.413,right,0,23,23,23,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
0,0,2.5,23456,3.532,0.0,2.5,2.5,3.532,DWQGBL,2.5, ,6.032,none,0,24,24,24,,,1471894783.59,None,10,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
0,0,2.5,23456,3.532,0.0,2.5,2.5,3.532,DWQGBL,2.5, ,6.032,none,0,24,24,24,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,1,2.5,123456,6.58,2.5,6.5,9.0,4.08,WLQHYX,2.5,ljngtk,13.08,down,0,25,25,25,,,1471894792.13,down,1,1.32701152917,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,1,2.5,123456,6.58,2.5,6.5,9.0,4.08,WLQHYX,2.5,ljngtk,13.08,down,0,25,25,25,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
0,6,2.5,123456,6.15,2.5,2.5,5.0,3.65,RDJKWY,2.5,nbhlgr,8.65,down,0,26,26,26,,,1471894807.7,down,1,1.11963547063,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
0,6,2.5,123456,6.15,2.5,2.5,5.0,3.65,RDJKWY,2.5,nbhlgr,8.65,down,0,26,26,26,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,5,2.5,123456,6.504,2.5,6.5,9.0,4.004,DKWFTM,2.5,rlxyjn,13.004,right,0,27,27,27,,,1471894818.87,right,1,1.09418253891,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,5,2.5,123456,6.504,2.5,6.5,9.0,4.004,DKWFTM,2.5,rlxyjn,13.004,right,0,27,27,27,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,0,2.5,123456,4.928,0.0,6.5,6.5,4.928,RBLJXK,2.5, ,11.428,none,0,28,28,28,,,1471894834.36,None,10,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
4,0,2.5,123456,4.928,0.0,6.5,6.5,4.928,RBLJXK,2.5, ,11.428,none,0,28,28,28,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
0,0,2.5,123456,3.949,0.0,2.5,2.5,3.949,FQJTXR,2.5, ,6.449,none,0,29,29,29,,,1471894848.29,None,10,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
0,0,2.5,123456,3.949,0.0,2.5,2.5,3.949,FQJTXR,2.5, ,6.449,none,0,29,29,29,,,,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
,,,,,,,,,,,,,,,,,,,,1471894857.25,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
,,,,,,,,,,,,,,,,,,,,1471894867.25,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
,,,,,,,,,,,,,,,,,,,,1471894870.24,,,,62160822007,2016_Aug_22_1534,PartT,1,194.24793863,
