RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,r,2.00602321606,,,,,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
,,,,,,,,,,,,,,0,-1,-1,0,,,1465840945.78,,,,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
0,1,2,2,6.92,2,2,4,4.92,KTJDRY,2,tbnmqx,8.92,down,0,0,0,0,,,1465840950.77,down,1,1.09610215155,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
0,1,2,2,6.92,2,2,4,4.92,KTJDRY,2,tbnmqx,8.92,down,0,0,0,0,,,,,,,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
0,0,2,2,4.245,0,2,2,4.245,NDGJXB,2, ,6.245,none,0,1,1,1,,,1465840962.21,None,10,,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
0,0,2,2,4.245,0,2,2,4.245,NDGJXB,2, ,6.245,none,0,1,1,1,,,,,,,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
5,6,2,3,6.051,2,7,9,4.051,NWQMYF,2,jhbrxg,13.051,right,0,2,2,2,,,1465840970.96,right,1,1.7576948721,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
5,6,2,3,6.051,2,7,9,4.051,NWQMYF,2,jhbrxg,13.051,right,0,2,2,2,,,,,,,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
5,6,2,3,6.353,2,7,9,4.353,JNDLBY,2,tfmqgd,13.353,down,0,3,3,3,,,1465840986.5,down,1,1.35687801056,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
5,6,2,3,6.353,2,7,9,4.353,JNDLBY,2,tfmqgd,13.353,down,0,3,3,3,,,,,,,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
5,0,2,5,4.729,0,7,7,4.729,JXKMYH,2, ,11.729,none,0,4,4,4,,,1465841002.36,None,10,,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
5,0,2,5,4.729,0,7,7,4.729,JXKMYH,2, ,11.729,none,0,4,4,4,,,,,,,62160613001,2016_Jun_13_1402,PartT,1,188.711584103,
