RetDur,BotBrack,StimDur,UpBrack,ProbeDurITI,ProbeDur,ProbeStart,TrialDur,ITI,StimSet,RetStart,ProbeLet,TrialITIDur,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ScannerTrigger.keys,ScannerTrigger.rt,TrialStartTime,KeyboardResp.keys,KeyboardResp.corr,KeyboardResp.rt,Participant ID,date,expName,Visit ID,frameRate,
,,,,,,,,,,,,,,0,-1,-1,0,equal,60.8921757308,,,,,62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
,,,,,,,,,,,,,,0,-1,-1,0,,,1470860126.0,,,,62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,0,2.5,23,4.524,0.0,6.5,6.5,4.524,QGHFKR,2.5, ,11.024,7,0,0,0,0,,,1470860136.0,None,0,,62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,0,2.5,23456,4.63,0.0,6.5,6.5,4.63,XDJLTM,2.5, ,11.13,7,0,1,1,1,,,1470860147.03,None,0,,62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,4,2.5,2345,6.787,2.5,6.5,9.0,4.287,XYNBRF,2.5,gkqdtj,13.287,7,0,2,2,2,,,1470860158.17,['3'],0,[0.9624374155355326],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,1,2.5,123456,6.709,2.5,6.5,9.0,4.209,FKMTQG,2.5,yhdlwb,13.209,7,0,3,3,3,,,1470860171.46,['3'],0,[0.9157858178550669],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,5,2.5,2,7.069,2.5,6.5,9.0,4.569,TNJDWB,2.5,qxhyfl,13.569,7,0,4,4,4,,,1470860184.66,['3'],0,[0.876214126314153],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
0,3,2.5,2345,6.17,2.5,2.5,5.0,3.67,LRHKMY,2.5,qgrnfw,8.67,6,0,5,5,5,,,1470860198.23,['2'],0,[0.9379418270327733],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,1,2.5,6,7.065,2.5,6.5,9.0,4.565,WRBDHN,2.5,myqxgl,13.565,7,0,6,6,6,,,1470860206.91,['3'],0,[0.7392458992726461],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,6,2.5,345,6.612,2.5,6.5,9.0,4.112,XLTFHQ,2.5,rgjdbh,13.112,6,0,7,7,7,,,1470860220.48,['3'],0,[0.7637057721403835],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,5,2.5,6,6.55,2.5,6.5,9.0,4.05,WBFJTY,2.5,rmhqyd,13.05,6,0,8,8,8,,,1470860233.6,['2'],0,[0.9030049574939767],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
0,0,2.5,123456,3.604,0.0,2.5,2.5,3.604,JGMQFB,2.5, ,6.104,6,0,9,9,9,,,1470860246.66,None,0,,62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
0,3,2.5,1234,5.625,2.5,2.5,5.0,3.125,KTMWNL,2.5,drbgfq,8.125,7,0,10,10,10,,,1470860252.76,['3'],0,[0.9807024731635465],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,6,2.5,23456,6.525,2.5,6.5,9.0,4.025,KLQMGW,2.5,ydjrtb,13.025,7,0,11,11,11,,,1470860260.89,['3'],0,[1.5504025603622722],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
0,0,2.5,34,3.9,0.0,2.5,2.5,3.9,KMNFBQ,2.5, ,6.4,6,0,12,12,12,,,1470860273.91,None,0,,62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,2,2.5,2345,6.538,2.5,6.5,9.0,4.038,GJBMRN,2.5,hjxlqk,13.038,6,0,13,13,13,,,1470860280.31,['2'],0,[0.8570652093585522],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,0,2.5,12345,4.52,0.0,6.5,6.5,4.52,YRMBKD,2.5, ,11.02,6,0,14,14,14,,,1470860293.35,None,0,,62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
0,1,2.5,12345,6.637,2.5,2.5,5.0,4.137,WHQBYD,2.5,gntfrx,9.137,7,0,15,15,15,,,1470860304.38,['3'],0,[0.9620363330650434],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,6,2.5,45,6.616,2.5,6.5,9.0,4.116,XYDNTF,2.5,kgmjwn,13.116,6,0,16,16,16,,,1470860313.51,['2'],0,[0.8268341825714742],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
4,4,2.5,345,7.639,2.5,6.5,9.0,5.139,LMBRKW,2.5,fnxgtj,14.139,7,0,17,17,17,,,1470860326.63,['3'],0,[1.1145252612150216],62160810005,2016_Aug_10_1614,PartT,1,181.603930431,
